spec,dv,country,income_group,variable,sum_beta,sum_phi,longrun_multiplier,se,t_stat,p_value,ci_lo,ci_hi
Baseline (p=3),p99p100,Brazil,Upper middle income,gdp_x_debt,0.4884612157461343,0.5935385023241687,1.201740431847006,0.4653798373243185,2.5822786796186987,0.014158049867405535,0.2569691344470524,2.1465117292469595
Baseline (p=3),p99p100,Burkina Faso,Low income,public_debt,0.0602161762958496,0.8238026446652147,0.3417541437068413,0.2249998157874799,1.5189085489280574,0.14525086040526908,-0.12917588297379257,0.8126841703874752
Baseline (p=3),p99p100,Burkina Faso,Low income,growth,0.2646764962795932,0.8238026446652147,1.5021593018617807,1.3142791429912988,1.1429530095432137,0.26725614841351236,-1.2486585586261456,4.252977162349707
Baseline (p=3),p99p100,Burkina Faso,Low income,life_exp,-9.465292792184199e-4,0.8238026446652147,-0.005371983463769696,0.0013984538491319052,-3.8413734333130636,0.0011007402416946244,-0.008298981008982662,-0.0024449859185567296
Baseline (p=3),p99p100,Burkina Faso,Low income,gdp_x_debt,-1.1487435322385129,0.8238026446652147,-6.519641172001888,5.037325888982212,-1.2942663063078448,0.21108416931848129,-17.062885427535377,4.023603083531603
Baseline (p=3),p99p100,Canada,High income,public_debt,0.013241475604926486,0.9319218229004679,0.19450396836517955,0.21412877911987502,0.9083504289551431,0.3702793478157499,-0.24114430837835663,0.6301522451087157
Baseline (p=3),p99p100,Canada,High income,growth,-0.15811462090734918,0.9319218229004679,-2.3225448689112422,3.0222261931506837,-0.7684881013124896,0.44766228654499307,-8.471310291228388,3.8262205534059026
Baseline (p=3),p99p100,Canada,High income,life_exp,-8.327545452506187e-4,0.9319218229004679,-0.01223232731442132,0.01768936299454504,-0.6915075075452669,0.49408322662100757,-0.04822160692895744,0.023756952300114802
Baseline (p=3),p99p100,Canada,High income,gdp_x_debt,0.19316456346861202,0.9319218229004679,2.837393298386945,3.7615969712504684,0.7543055037721678,0.45601505608219073,-4.815633282461232,10.490419879235123
Baseline (p=3),p99p100,Chile,Upper middle income,public_debt,1.800880159544907e-4,0.61955930019158,4.7336685072122493e-4,0.021338205047375026,0.022184005152741625,0.9824347751866076,-0.04293953773827395,0.0438862714397164
Baseline (p=3),p99p100,Chile,Upper middle income,growth,0.0033551349866916633,0.61955930019158,0.008819074795050114,0.10055578703996212,0.08770330435129808,0.9306425485303659,-0.19576321218481074,0.21340136177491098
Baseline (p=3),p99p100,Chile,Upper middle income,life_exp,7.984604052565782e-4,0.61955930019158,0.0020987775641740274,0.0013036365440663048,1.609940725984497,0.1169365850780128,-5.534909270428581e-4,0.004751046055390912
Baseline (p=3),p99p100,Chile,Upper middle income,gdp_x_debt,-0.006113899651349066,0.61955930019158,-0.01607057198251361,0.2814328562350024,-0.05710268586797251,0.9548077585671995,-0.5886500231974864,0.5565088792324592
Baseline (p=3),p99p100,Colombia,Lower middle income,public_debt,-0.030492274710436255,0.579539372396568,-0.07252111781366558,0.0776150946801007,-0.9343687347489491,0.35651571740442756,-0.23008813687563898,0.08504590124830783
Baseline (p=3),p99p100,Colombia,Lower middle income,growth,0.05315361724824702,0.579539372396568,0.1264175852831105,0.38472819505786127,0.3285893441318953,0.7444240747381579,-0.6546221737252979,0.9074573442915189
Baseline (p=3),p99p100,Colombia,Lower middle income,life_exp,-0.0017063217852346215,0.579539372396568,-0.004058220135760207,0.003003412082642978,-1.3512032395464717,0.18530052690653076,-0.01015547081653659,0.0020390305450161753
Baseline (p=3),p99p100,Colombia,Lower middle income,gdp_x_debt,-0.187587527224944,0.579539372396568,-0.44614766498867503,1.0992005005987808,-0.4058837898505683,0.6872988179110817,-2.6776433159910056,1.7853479860136554
Baseline (p=3),p99p100,Costa Rica,Upper middle income,public_debt,-0.01992916680864864,0.6347124672250097,-0.05455747875448189,0.08926198901737961,-0.6112061735915314,0.5453808107853895,-0.23637820048755182,0.12726324297858804
Baseline (p=3),p99p100,Costa Rica,Upper middle income,growth,-0.2956534676621091,0.6347124672250097,-0.8093719087977351,0.5927318463918845,-1.365494217536304,0.1816203072013117,-2.0167271704440357,0.39798335284856545
Baseline (p=3),p99p100,Costa Rica,Upper middle income,life_exp,-7.564047044226595e-4,0.6347124672250097,-0.002070710430975999,0.0017009709256394661,-1.2173696797301414,0.23236514549498835,-0.005535474825667221,0.0013940539637152223
Baseline (p=3),p99p100,Costa Rica,Upper middle income,gdp_x_debt,0.856979630828772,0.6347124672250097,2.3460412796421775,1.7641113599492118,1.3298714201974864,0.19296258887680892,-1.2473359710151173,5.939418530299472
Baseline (p=3),p99p100,Cote d'Ivoire,Lower middle income,public_debt,0.018261149357442254,0.798045805353182,0.09042223356329766,0.09916824440984943,0.9118063358023598,0.36994035360969435,-0.11305419658260683,0.29389866370920215
Baseline (p=3),p99p100,Cote d'Ivoire,Lower middle income,growth,0.033677108271928026,0.798045805353182,0.1667561712735074,0.27093985065687065,0.6154730316312688,0.5433959571106716,-0.38916648243487084,0.7226788249818856
Baseline (p=3),p99p100,Cote d'Ivoire,Lower middle income,life_exp,-6.574849287425098e-4,0.798045805353182,-0.0032556141252343593,0.005480320357985976,-0.5940554406623778,0.5574201301955015,-0.014500302675838145,0.007989074425369426
Baseline (p=3),p99p100,Cote d'Ivoire,Lower middle income,gdp_x_debt,-0.3199562371132348,0.798045805353182,-1.5843010226788379,1.278075218908461,-1.2395992029576388,0.22579031726735355,-4.206694759192439,1.038092713834763
Baseline (p=3),p99p100,Cyprus,High income,public_debt,7.605052880294283e-4,0.30072685981547354,0.0010875654223308844,0.03604859106291908,0.030169429380267645,0.9761083325736837,-0.07217198583392619,0.07434711667858797
Baseline (p=3),p99p100,Cyprus,High income,growth,0.0043291415462318955,0.30072685981547354,0.006190916392254831,0.16642888994542215,0.03719856807483995,0.9705442347981691,-0.3320332813911722,0.3444151141756819
Baseline (p=3),p99p100,Cyprus,High income,life_exp,-7.011490662548463e-4,0.30072685981547354,-0.0010026826800037319,0.0022984566030086443,-0.4362417279017736,0.6654189967424744,-0.005673708491373104,0.0036683431313656407
Baseline (p=3),p99p100,Cyprus,High income,gdp_x_debt,0.09578497871530134,0.30072685981547354,0.13697791779908103,0.26523321078021445,0.5164433118919931,0.6088877637939716,-0.40204081849771894,0.67599665409588106
Baseline (p=3),p99p100,Denmark,High income,public_debt,0.01071428926758521,0.6821995307406915,0.03371388749852006,0.0376978188783941,0.8943193134667703,0.3774384677446595,-0.04289729793035018,0.1103250729273903
Baseline (p=3),p99p100,Denmark,High income,growth,-0.14481683431410813,0.6821995307406915,-0.4556847718054979,0.5053795302425804,-0.9016684383452784,0.3735763023078239,-1.48273954726255,0.5713700036515541
Baseline (p=3),p99p100,Denmark,High income,life_exp,0.002391129086851294,0.6821995307406915,0.0075239948273967405,0.001831841264989201,4.1073399596340545,2.3780321892004922e-4,0.003801245474680813,0.011246744180112667
Baseline (p=3),p99p100,Denmark,High income,gdp_x_debt,0.15045167980117125,0.6821995307406915,0.47341553696200045,0.8623711246520153,0.5489696065055906,0.5866137816565329,-1.2791334461062034,2.2259645200302045
Baseline (p=3),p99p100,Egypt,Lower middle income,public_debt,0.004388036057188303,0.7465080473164282,0.017310356446170058,0.036301215179396426,0.4768533604350232,0.6370403496896051,-0.05693396488416916,0.09155467777650927
Baseline (p=3),p99p100,Egypt,Lower middle income,growth,0.06225464647337905,0.7465080473164282,0.24558825562044603,0.2909545609610827,0.8440776965627127,0.405535335780539,-0.34948063697086695,0.8406571482117591
Baseline (p=3),p99p100,Egypt,Lower middle income,life_exp,7.498926302878902e-4,0.7465080473164282,0.0029582502416712372,9.781359338770974e-4,3.0243753850709068,0.00517420139436676,9.577376356706439e-4,0.0049587628476718305
Baseline (p=3),p99p100,Egypt,Lower middle income,gdp_x_debt,-0.06555742285398411,0.7465080473164282,-0.25861737289868897,0.30630365039418306,-0.844316979460981,0.4054038273765158,-0.8850786781783246,0.36784393238094676
Baseline (p=3),p99p100,El Salvador,Lower middle income,public_debt,-0.013830622102918015,0.11708005262278595,-0.015664638842969866,0.02752391773871141,-0.5691282393617283,0.5730099862526642,-0.07159996954237868,0.04027069185643896
Baseline (p=3),p99p100,El Salvador,Lower middle income,growth,-0.17393941008999034,0.11708005262278595,-0.19700473480828198,0.32541286398602015,-0.6053993452967654,0.548933727887273,-0.8583232409052249,0.464313771288661
Baseline (p=3),p99p100,El Salvador,Lower middle income,life_exp,5.690929175881836e-5,0.11708005262278595,6.445577759101724e-5,6.765760894875423e-4,0.0952675960509303,0.9246615635062796,-0.001310512265405694,0.0014394238205877286
Baseline (p=3),p99p100,El Salvador,Lower middle income,gdp_x_debt,0.4829096930717102,0.11708005262278595,0.5469461806885585,0.7560212539488296,0.7234534450344672,0.47434952807882214,-0.9894738615764469,2.083366222953564
Baseline (p=3),p99p100,Finland,High income,public_debt,0.05830265138846395,0.9622109301272067,1.542844308810037,2.774574931665911,0.5560651079203984,0.5819174309632702,-4.102070833583712,7.187759451203785
Baseline (p=3),p99p100,Finland,High income,growth,-0.0781829944346739,0.9622109301272067,-2.0689314317038194,4.48861546802745,-0.46092864190325133,0.647873287577918,-11.20108826577339,7.06322540236575
Baseline (p=3),p99p100,Finland,High income,life_exp,-0.00355577213795072,0.9622109301272067,-0.09409525426056443,0.18080430825870425,-0.52042595205158515,0.6062410900669939,-0.461944385257644,0.27375387673651513
Baseline (p=3),p99p100,Finland,High income,gdp_x_debt,0.05031578840004561,0.9622109301272067,1.3314905227733875,5.778812734529644,0.23040901028293348,0.819196384861203,-10.425592386722215,13.08857343226899
Baseline (p=3),p99p100,France,High income,public_debt,0.03445202266867234,0.9604030125420059,0.8700667621550822,2.4646759876986333,0.3530146625753831,0.7263923388167748,-4.150313938013722,5.890447462323888
Baseline (p=3),p99p100,France,High income,growth,0.12289941946118342,0.9604030125420059,3.1037568095694015,8.170024064556873,0.3798956753425112,0.7065326273212263,-13.53803762439792,19.74555124353672
Baseline (p=3),p99p100,France,High income,life_exp,-0.0027777757681612635,0.9604030125420059,-0.07015118943348976,0.21054773995711554,-0.3331842433824186,0.7411684718324798,-0.49902290134230515,0.35872052247532565
Baseline (p=3),p99p100,France,High income,gdp_x_debt,-0.1879391473960649,0.9604030125420059,-4.746299136908771,13.737711306785332,-0.3454941679087752,0.7319838610504925,-32.72910136052866,23.236503086711117
Baseline (p=3),p99p100,Germany,High income,public_debt,0.007742633761558454,0.7790397431334962,0.03504084341391889,0.0764977774247201,0.45806354894953477,0.6504420004182386,-0.12165775019434077,0.19173943702217855
Baseline (p=3),p99p100,Germany,High income,growth,0.00817001487463296,0.7790397431334962,0.036975042437468686,0.3903148990614718,0.09473131188785437,0.925202939893604,-0.7625487843491401,0.8364988692240776
Baseline (p=3),p99p100,Germany,High income,life_exp,7.322532740025058e-4,0.7790397431334962,0.0033139591906109467,0.004325294432001105,0.7661811797347949,0.4499799520178984,-0.005546004814267322,0.012173923195489217
Baseline (p=3),p99p100,Germany,High income,gdp_x_debt,-0.10326724104803142,0.7790397431334962,-0.46735663015825407,0.8014767870600431,-0.5831193587934091,0.5644804644178227,-2.109107404755153,1.1743941444386445
Baseline (p=3),p99p100,Ghana,Low income,public_debt,0.00680706819901967,0.9300560754938558,0.09732179380957824,0.16771544985418524,0.580279240190403,0.5662083252208023,-0.2456948156758224,0.44033840329497886
Baseline (p=3),p99p100,Ghana,Low income,growth,-0.0044406314021574545,0.9300560754938558,-0.0634884506912015,0.17855552210408981,-0.35556699643369527,0.7247382525485591,-0.4286754972649671,0.3016985958825641
Baseline (p=3),p99p100,Ghana,Low income,life_exp,-8.084809302776833e-5,0.9300560754938558,-0.0011558987231359357,0.007063065534742651,-0.1636539711333787,0.8711387775034551,-0.015601489719117479,0.013289692272845608
Baseline (p=3),p99p100,Ghana,Low income,gdp_x_debt,0.042360985159853294,0.9300560754938558,0.6056420977083167,0.9758201295399734,0.6206493178141671,0.5396779304204822,-1.3901341566166114,2.601418352033245
Baseline (p=3),p99p100,Greece,High income,public_debt,0.02936055269046591,0.4845341256140998,0.056959255984587884,0.01681603613394714,3.38719871501716,0.0019358621367468716,0.022662724174314815,0.09125578779486096
Baseline (p=3),p99p100,Greece,High income,growth,0.08862151156988347,0.4845341256140998,0.1719250797649071,0.14869514978647408,1.1562252031205533,0.25642222651203095,-0.13134067763853483,0.475190837168349
Baseline (p=3),p99p100,Greece,High income,life_exp,-0.005553866115422013,0.4845341256140998,-0.010774459360745475,0.003969804055562605,-2.7141035703381853,0.010756097600778801,-0.018870928111624403,-0.0026779906098665478
Baseline (p=3),p99p100,Greece,High income,gdp_x_debt,-0.08257579394139529,0.4845341256140998,-0.1601964320912066,0.1253429183018553,-1.2780652809232975,0.2107138140689266,-0.4158349993784069,0.0954421351959937
Baseline (p=3),p99p100,Guatemala,Lower middle income,public_debt,-0.017122242224295536,0.4948842082167703,-0.03389765773081105,0.030394428794318317,-1.115258916698168,0.2723387662084391,-0.09560162860079716,0.027806313139175066
Baseline (p=3),p99p100,Guatemala,Lower middle income,growth,-0.15657062498865965,0.4948842082167703,-0.3099697683889715,0.2602110631361724,-1.191224403194416,0.24158133748078245,-0.8382263106801656,0.21828677390222262
Baseline (p=3),p99p100,Guatemala,Lower middle income,life_exp,5.541518087588348e-4,0.4948842082167703,0.001097078764460108,3.748487552289865e-4,2.926723776339948,0.0059823581272379685,3.360953345749706e-4,0.0018580621943452456
Baseline (p=3),p99p100,Guatemala,Lower middle income,gdp_x_debt,0.24336521723002535,0.4948842082167703,0.4818008488130292,0.6161802364951204,0.7819154531043525,0.4395221481877558,-0.7691115345268857,1.7327132321529441
Baseline (p=3),p99p100,Guyana,Lower middle income,public_debt,-0.001674999080171588,0.4388249310904202,-0.002984806654768683,0.0033071229707960646,-0.9025387568367933,0.37294042651162074,-0.0096986232174806,0.003729009907943234
Baseline (p=3),p99p100,Guyana,Lower middle income,growth,0.014637085943984851,0.4388249310904202,0.0260829227008003,0.050768484605574996,0.5137620888911875,0.6106467993849307,-0.07698258040223296,0.12914842580383357
Baseline (p=3),p99p100,Guyana,Lower middle income,life_exp,6.333704448977121e-4,0.4388249310904202,0.0011286503624054704,0.0011869555378827559,0.9508783828741488,0.3481866448471125,-0.001280997485530962,0.003538298210341903
Baseline (p=3),p99p100,Guyana,Lower middle income,gdp_x_debt,-0.006714693945628349,0.4388249310904202,-0.011965417420762618,0.03191504413516367,-0.374914644331613,0.7099862488924149,-0.07675640155001798,0.052825566708492734
Baseline (p=3),p99p100,Haiti,Low income,public_debt,-0.0021463160152103773,0.5398372423925915,-0.0046642540703859476,0.00934073324090466,-0.4993456027585057,0.6206604588102956,-0.023626950678418013,0.01429844253764612
Baseline (p=3),p99p100,Haiti,Low income,growth,-0.008600941598018443,0.5398372423925915,-0.01869108582958468,0.05261027883306487,-0.3552744110878496,0.7245161960794817,-0.12549562999605085,0.0881134583368815
Baseline (p=3),p99p100,Haiti,Low income,life_exp,4.0957057958372937e-4,0.5398372423925915,8.900559048134828e-4,4.5197605444241573e-4,1.9692545568846742,0.0568804930855725,-2.7504266689373845e-5,0.0018076160763163393
Baseline (p=3),p99p100,Haiti,Low income,gdp_x_debt,0.01768018901632743,0.5398372423925915,0.03842159914951532,0.16228584417364084,0.23675262217205706,0.8142289289031135,-0.2910361797501926,0.3678793780492232
Baseline (p=3),p99p100,Honduras,Lower middle income,public_debt,-0.007548645926516618,0.38576977220151976,-0.012289603449788564,0.01087345469436068,-1.13023908180372,0.26606166976896195,-0.03436389003228109,0.009784683132703958
Baseline (p=3),p99p100,Honduras,Lower middle income,growth,-0.03899230222941742,0.38576977220151976,-0.06348157492862792,0.10313299921435609,-0.61553116279189235,0.542186170595062,-0.2728526942979286,0.1458895444406727
Baseline (p=3),p99p100,Honduras,Lower middle income,life_exp,7.799349205428123e-4,0.38576977220151976,0.001269776193428724,4.156610337274232e-4,3.05483576856377,0.004288172124538578,4.2593943339394916e-4,0.002113612953463499
Baseline (p=3),p99p100,Honduras,Lower middle income,gdp_x_debt,0.06497593595991595,0.38576977220151976,0.10578433463426613,0.19464728114545476,0.5434667980551771,0.590253462081977,-0.289370654031495,0.5009393233000272
Baseline (p=3),p99p100,Iceland,High income,public_debt,-0.007811049176098987,0.5354205261510901,-0.016813160321928665,0.025463245026505932,-0.660291345601357,0.5133893066510604,-0.06850629592921946,0.03487997528536213
Baseline (p=3),p99p100,Iceland,High income,growth,-0.05672950697526961,0.5354205261510901,-0.12210937023386258,0.18271858782880362,-0.6682919985583062,0.5083308496599235,-0.49304782402382336,0.24882908355609817
Baseline (p=3),p99p100,Iceland,High income,life_exp,0.001550295941602297,0.5354205261510901,0.003336987596026429,0.0040543860104551325,0.823056213054521,0.4160488791247634,-0.004893853587985811,0.01156782878003867
Baseline (p=3),p99p100,Iceland,High income,gdp_x_debt,0.00873528460274131,0.5354205261510901,0.018802562520405693,0.24865753905975752,0.07561629778651936,0.9401549432887708,-0.4859990789440273,0.5236042039848386
Baseline (p=3),p99p100,India,Low income,public_debt,-0.003021192727472241,0.5412442923784465,-0.006585624281680976,0.040912168045293094,-0.1609698189152468,0.8738164032799104,-0.09221577611847441,0.07904452755511245
Baseline (p=3),p99p100,India,Low income,growth,-0.5954442864235375,0.5412442923784465,-1.2979550478197954,0.4927148292546139,-2.6342926389761,0.016342054105597012,-2.3292190374133854,-0.26669105822620565
Baseline (p=3),p99p100,India,Low income,life_exp,0.004292015090438956,0.5412442923784465,0.00935577480374286,6.821542704301944e-4,13.71504249008472,2.6307566218124705e-11,0.007928009506915112,0.010783540100570607
Baseline (p=3),p99p100,India,Low income,gdp_x_debt,0.9553223493014825,0.5412442923784465,2.082420629171915,0.6344050809648681,3.2824778546930244,0.003916887278827894,0.7545955344735951,3.4102457238702346
Baseline (p=3),p99p100,Indonesia,Lower middle income,public_debt,-0.010814176886945283,0.5161026947113835,-0.02234808247277851,0.027106662596301383,-0.8244497969229098,0.41578732801789464,-0.07756254734510756,0.032866382399550545
Baseline (p=3),p99p100,Indonesia,Lower middle income,growth,-0.061903734495981536,0.5161026947113835,-0.12792742141653293,0.1800804173882366,-0.7103905203680938,0.48260753541606227,-0.4947392280988443,0.23888438526577846
Baseline (p=3),p99p100,Indonesia,Lower middle income,life_exp,8.199711789510376e-4,0.5161026947113835,0.0016945148691455776,0.0010113608673483945,1.675479963534964,0.10358630289399615,-3.655598038270959e-4,0.0037545895421182513
Baseline (p=3),p99p100,Indonesia,Lower middle income,gdp_x_debt,0.42254549628102683,0.5161026947113835,0.8732131625097665,0.5338937525345359,1.6355560602917547,0.11173257705943974,-0.21429282389286564,1.9607191489123987
Baseline (p=3),p99p100,Iran,Lower middle income,public_debt,-0.015328042540610322,0.26088200186724075,-0.02073828885148745,0.01646834495484963,-1.2592819077050241,0.21626228533871358,-0.05417080650948921,0.012694228806514309
Baseline (p=3),p99p100,Iran,Lower middle income,growth,0.07152610774858918,0.26088200186724075,0.09677224466091512,0.05812382177640469,1.6649325819142835,0.10485449423641839,-0.021225386747573946,0.21476987606940418
Baseline (p=3),p99p100,Iran,Lower middle income,life_exp,-0.0034907995476134612,0.26088200186724075,-0.004722925914985565,3.901158032489436e-4,-12.106471657011383,4.556194551999918e-14,-0.0055149031000969965,-0.0039309487298741334
Baseline (p=3),p99p100,Iran,Lower middle income,gdp_x_debt,-0.1461946593010148,0.26088200186724075,-0.1977961024766651,0.1696108541959732,-1.1661759703664123,0.25142858475032764,-0.5421244422972231,0.14653223734389295
Baseline (p=3),p99p100,Ireland,High income,public_debt,-0.0023739731912002793,0.5931155861732741,-0.005834514939693044,0.01812957760801175,-0.3218229936650415,0.7495571276788175,-0.042678249489824384,0.031009219610438295
Baseline (p=3),p99p100,Ireland,High income,growth,0.04106159317272139,0.5931155861732741,0.10091709531593833,0.15224580815806682,0.6628563146458701,0.5118916144759487,-0.20848361237993168,0.41031780301180837
Baseline (p=3),p99p100,Ireland,High income,life_exp,0.0011747177132801047,0.5931155861732741,0.0028871042324574397,8.667445621420344e-4,3.3309747283817703,0.0020938072151750506,0.0011256673550633,0.004648541109851579
Baseline (p=3),p99p100,Ireland,High income,gdp_x_debt,-0.07074847085682982,0.5931155861732741,-0.17387854745145995,0.21248678081431555,-0.8183028929381074,0.4188826511975543,-0.6057036410639502,0.2579465461610304
Baseline (p=3),p99p100,Italy,High income,public_debt,0.01334879039838597,0.7995970021898596,0.06660973410703401,0.033597169737650916,1.9825995649980992,0.05530492936411142,-0.001596146544143598,0.13481561475821163
Baseline (p=3),p99p100,Italy,High income,growth,-0.05003428364851248,0.7995970021898596,-0.24966833927262114,0.28381373392845033,-0.8796908303794866,0.3850270663664538,-0.8258408506671013,0.3265041721218591
Baseline (p=3),p99p100,Italy,High income,life_exp,-1.7020720553903443e-4,0.7995970021898596,-8.493246478293049e-4,0.002657757906947775,-0.3195643386514038,0.7511983365140029,-0.006244860046094019,0.0045462107504354084
Baseline (p=3),p99p100,Italy,High income,gdp_x_debt,0.04355324840144031,0.7995970021898596,0.21732832780626457,0.26332069304685923,0.8253370644425195,0.41477048058981925,-0.3172410988205392,0.7518977544330683
Baseline (p=3),p99p100,Jamaica,Lower middle income,public_debt,-0.0033266601529294846,0.5752532557700363,-0.007832102772113034,0.006542137129653375,-1.1971780194903994,0.23976660304753433,-0.02114218084040413,0.0054779752961780625
Baseline (p=3),p99p100,Jamaica,Lower middle income,growth,0.11490041383723534,0.5752532557700363,0.2705151137663028,0.20783884636117,1.3015618518985506,0.20207966807077785,-0.15233619855972036,0.6933664260923259
Baseline (p=3),p99p100,Jamaica,Lower middle income,life_exp,0.002131312285981705,0.5752532557700363,0.0050178425495541485,0.0025522740472348417,1.9660281210752142,0.05775489729184429,-1.7479804282807213e-4,0.010210483141936368
Baseline (p=3),p99p100,Jamaica,Lower middle income,gdp_x_debt,-0.054556244988191956,0.5752532557700363,-0.12844417462716196,0.11466822895952133,-1.1201374242250102,0.270741549221853,-0.3617384405767313,0.10485009132240741
Baseline (p=3),p99p100,Japan,High income,public_debt,0.010242695424971906,0.6810706730074383,0.03211587821527242,0.02167632958467195,1.4816105323468884,0.14793049212308812,-0.011984945917296326,0.07621670234784117
Baseline (p=3),p99p100,Japan,High income,growth,0.01992999901864942,0.6810706730074383,0.06249033040198978,0.28362685434178764,0.2203258592949916,0.8269747879951502,-0.5145528435238125,0.6395335043277921
Baseline (p=3),p99p100,Japan,High income,life_exp,-0.0015505225207112744,0.6810706730074383,-0.004861649241643546,0.00572984057667814,-0.848478971898739,0.40228414899847187,-0.01651909754684116,0.006795799063554068
Baseline (p=3),p99p100,Japan,High income,gdp_x_debt,0.03680533621041533,0.6810706730074383,0.11540279646742468,0.28435387975548165,0.405842173022786,0.687478157025931,-0.4631195217841725,0.6939251147190219
Baseline (p=3),p99p100,Jordan,Lower middle income,public_debt,0.009277749848899985,0.6606385746474259,0.027338846303055855,0.01037267139479128,2.6356610811737733,0.012695800187036798,0.006235487674937833,0.04844220493117388
Baseline (p=3),p99p100,Jordan,Lower middle income,growth,0.09072156443925412,0.6606385746474259,0.2673302198238955,0.09220858027196223,2.89919028180919,0.006605184397989542,0.07973045270450307,0.4549299869432879
Baseline (p=3),p99p100,Jordan,Lower middle income,life_exp,4.157670901230782e-4,0.6606385746474259,0.0012251454026960304,0.001361391127311976,0.8999216890116225,0.374682388869753,-0.0015446256716319846,0.0039949164770240455
Baseline (p=3),p99p100,Jordan,Lower middle income,gdp_x_debt,-0.062426510230323674,0.6606385746474259,-0.18395287609800276,0.09067785161967422,-2.0286417555363743,0.050627335303662695,-0.3684383523580712,5.326001620656884e-4
Baseline (p=3),p99p100,Kenya,Low income,public_debt,-0.18114336685874843,0.9827887228675228,-10.52469061211828,25.960389892429543,-0.40541342621311877,0.6879581186467296,-63.471254871421735,42.42187364718518
Baseline (p=3),p99p100,Kenya,Low income,growth,-0.9772672917354717,0.9827887228675228,-56.78063773032842,145.4982342261964,-0.39024966888639595,0.699020670433013,-353.52624286159005,239.96496740093323
Baseline (p=3),p99p100,Kenya,Low income,life_exp,-0.002219181167848097,0.9827887228675228,-0.12893762332491693,0.37724890634823705,-0.34178395524862065,0.734819683028866,-0.8983418404604857,0.6404665938106517
Baseline (p=3),p99p100,Kenya,Low income,gdp_x_debt,3.064353647022309,0.9827887228675228,178.0433621186638,469.05243612501056,0.3795809346808555,0.7068444789553143,-778.5953884232875,1134.682112660615
Baseline (p=3),p99p100,Lebanon,Upper middle income,public_debt,0.003361859859604633,0.4342025497820232,0.005941808076917732,0.002988714101095754,1.9880817890005884,0.05466875284569447,-1.256041149903537e-4,0.012009220268825819
Baseline (p=3),p99p100,Lebanon,Upper middle income,growth,0.011680235953180662,0.4342025497820232,0.02064384692557519,0.013484990356492896,1.530875913132216,0.13478948537050228,-0.006732138909520451,0.04801983276067083
Baseline (p=3),p99p100,Lebanon,Upper middle income,life_exp,1.1500573721373122e-4,0.4342025497820232,2.0326308853004657e-4,1.5061261700126312e-4,1.3495754378156903,0.18581742228784445,-1.0249677933875002e-4,5.090229563988432e-4
Baseline (p=3),p99p100,Lebanon,Upper middle income,gdp_x_debt,-0.016334192329116634,0.4342025497820232,-0.028869328277855957,0.013371117898797092,-2.1590811251805007,0.0377810477191784,-0.05601414073377399,-0.0017245158219379199
Baseline (p=3),p99p100,Luxembourg,High income,public_debt,-0.2523891421135764,0.5979673060024874,-0.6277826303229407,0.21699918765997683,-2.8930183430300853,0.006709188519673984,-1.0692707971512432,-0.18629446349463813
Baseline (p=3),p99p100,Luxembourg,High income,growth,-0.24376359712161816,0.5979673060024874,-0.6063277956273037,0.3493252519757126,-1.7357113240398079,0.0919452972320656,-1.3170353645572357,0.10437977330262838
Baseline (p=3),p99p100,Luxembourg,High income,life_exp,0.0017875434743805315,0.5979673060024874,0.004446263950840752,0.0024316035589507846,1.8285316019027689,0.07652097105690503,-5.008706871768732e-4,0.009393398588858378
Baseline (p=3),p99p100,Luxembourg,High income,gdp_x_debt,1.7348316344886885,0.5979673060024874,4.315150634240264,2.843613845300407,1.5174882628215647,0.13866604394831317,-1.4702252340621502,10.100526502542678
Baseline (p=3),p99p100,Malaysia,Upper middle income,public_debt,-0.005510411420149789,0.9276531549674756,-0.07616657530362955,0.09811053082556631,-0.7763343512945458,0.4427665764917539,-0.27534154177746134,0.12300839117020224
Baseline (p=3),p99p100,Malaysia,Upper middle income,growth,0.009003521156502749,0.9276531549674756,0.12444939585762316,0.5506130433164627,0.22601970180008316,0.8225008287971849,-0.9933545087771769,1.2422533004924232
Baseline (p=3),p99p100,Malaysia,Upper middle income,life_exp,-0.001250857314442244,0.9276531549674756,-0.017289728582910637,0.009320462586043195,-1.8550290206411981,0.07203123662190987,-0.036211273573797616,0.0016318164079763414
Baseline (p=3),p99p100,Malaysia,Upper middle income,gdp_x_debt,0.023681861301917937,0.9276531549674756,0.3273378582199606,0.9966718525163083,0.32843092477581975,0.7445428100406959,-1.696013571437353,2.350689287877274
Baseline (p=3),p99p100,Malta,High income,public_debt,-0.01569559049848731,0.6279500758811727,-0.04218678591498481,0.01564942014109064,-2.6957411542818175,0.010721508828510569,-0.0739567978159335,-0.01041677401403611
Baseline (p=3),p99p100,Malta,High income,growth,-0.009203609054342997,0.6279500758811727,-0.024737564659208205,0.08140797627987043,-0.30387150976660515,0.7630250199195487,-0.19000454272778897,0.14052941340937256
Baseline (p=3),p99p100,Malta,High income,life_exp,0.0014314969825853984,0.6279500758811727,0.003847593803374085,9.285699144053793e-4,4.143569314151145,2.0567423208614385e-4,0.001962496658204983,0.005732690948543187
Baseline (p=3),p99p100,Malta,High income,gdp_x_debt,0.015155617881042568,0.6279500758811727,0.04073544139791865,0.15081104571526935,0.2701091369317006,0.7886626383483135,-0.2654272581763745,0.3468981409722118
