year,ifs,iso,country,region,income_group,lending_category,gg,cg,debt_raw,debt_imp,debt_is_imputed,debt_source,rgdpo,pop,emp,hc,ctfp,labsh,csh_g,csh_i,csh_x,csh_m,pl_c,pl_i,pl_g,pl_x,pl_m,growth,log_growth,gini_mean,gini_sd,log_gini,military_exp,inflation,life_exp,capital_formation,industry_va,domestic_credit,broad_money,nonmil_g,trade_openness,gdp_pc
1994,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,0.28425983266469274,0.28425983266469274,0.28425983266469274,FALSE,cg,378639937500,34402671.99999999,12416181.564331057,2.6032464504241943,0.657434344291687,0.4318451583385467,0.11402548849582672,0.18608927726745603,0.08589226007461548,-0.1136784553527832,0.7368320822715759,0.744512677192688,0.8762941360473633,0.5010519027709961,0.5158376693725586,0.1676088568169351,0.15495794545803476,43.723019981384276,1.2131283609544379,3.7778747364347263,0.0145703853325047,0.0284933971509302,73.172,0.19965623252019898,0.267545586932878,0.265787635954009,0.207702889993785,0.09945510316332203,-0.027786195278167725,0.0110061200333509
1995,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,0.3074937986763288,0.3074937986763288,0.3074937986763288,FALSE,cg,424478750000,34828170,11835313.79699707,2.619534492492676,0.6924816966056824,0.39392945170402527,0.14713026583194733,0.17076148092746735,0.09481997042894363,-0.08902441710233688,0.7007973194122314,0.6518973708152771,0.6140251159667969,0.5356731414794922,0.54765784740448,0.11019529059009157,0.1045359373176124,44.41799701690674,1.1246811745097314,3.7936447255294556,0.014730731072115099,0.0316512339016516,73.133,0.185004105114971,0.263012103355498,0.278679507463713,0.201412713745498,0.13239953475983224,0.0057955533266067505,0.012187799416391962
1996,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,0.32550752715205566,0.32550752715205566,0.32550752715205566,FALSE,cg,548784875000,35246373.99999999,12137214.660644531,2.627023935317993,0.8278177976608276,0.3669727146625519,0.20686277747154236,0.1816350370645523,0.08373155444860458,-0.08287017792463303,0.6465851068496704,0.5064579844474792,0.33527567982673645,0.5354721546173096,0.5399456024169922,0.2949082782420444,0.2584398650307864,44.97095611572266,1.2926199511585237,3.806016861746786,0.0124122726437626,-5.23754965904146e-4,73.307,0.19623872445225501,0.265925606398683,0.28220310325473397,0.226904801492561,0.19445050482777976,8.613765239715576e-4,0.015569966856732557
1997,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,0.3167579872836257,0.3167579872836257,0.3167579872836257,FALSE,cg,566384250000,35657429,12762511.253356934,2.6345345973968506,0.8089302778244019,0.35687369108200073,0.17725063860416412,0.20093896985054016,0.09256602823734283,-0.10633541643619536,0.6505107879638672,0.510369598865509,0.39289137721061707,0.5199188590049744,0.5196952223777771,0.035856953230660474,0.03522905827173745,45.460314903259274,1.2310050748833496,3.8168397454408645,0.011401391113129499,-0.0046391313116429,73.09,0.208260515469902,0.271791508883114,0.303761991265421,0.264701846280975,0.16584924749103463,-0.013769388198852525,0.015884046210959294
1998,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,0.34146879991670764,0.34146879991670764,0.34146879991670764,FALSE,cg,565211812500,36063459,13351142.88330078,2.6420669555664063,0.7657354474067688,0.36957648396492,0.15969575941562653,0.20795699954032895,0.09831378608942032,-0.1154915988445282,0.6437435150146484,0.5183998942375183,0.4614046812057495,0.48987877368927,0.49500542879104614,0.004154852233785846,0.004146244669112871,46.045023117065426,1.2486215232879656,3.829619681226965,0.0113631802186333,-0.0170527962400085,73.474,0.209707691548621,0.267121357626278,0.32502843552354,0.28650684859336,0.14833257919699322,-0.01717781275510788,0.015672701071186766
1999,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,0.38916986260079234,0.38916986260079234,0.38916986260079234,FALSE,cg,532079687500,36467217.99999999,13461274.147033691,2.649620771408081,0.7154215574264526,0.39151379466056824,0.15453621745109558,0.1886510998010635,0.09481301158666612,-0.09930237382650375,0.6318519711494446,0.5188069939613342,0.5261430144309998,0.4749861657619476,0.49579307436943054,-0.062483608750150355,-0.06452103729057489,46.424964904785156,1.206469225670955,3.8378373512833983,0.0122035954754993,-0.0183655839220664,73.722,0.17862927875339898,0.26193630499112897,0.355044239797124,0.3144367758524,0.1423326219755963,-0.004489362239837633,0.014590630069450324
2000,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,0.4083283885473563,0.4083283885473563,0.4083283885473563,FALSE,cg,528448750000,36870787,13598359.107971191,2.657196044921875,0.7087386846542358,0.3911061882972718,0.14153143763542175,0.17627689242362976,0.11222653836011888,-0.10349082946777344,0.6319764256477356,0.5037505626678467,0.5824320912361145,0.4561617970466614,0.474749892950058,-0.011505643742315646,-0.011572345788184639,46.74536304473877,1.2255730014207753,3.844715064606622,0.011488226766688701,0.0103728710073175,73.926,0.175334874363903,0.259908360111364,0.344516920194227,0.318486210586349,0.13004321086873305,0.008735708892345442,0.014332451054001098
2001,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,0.4800661871008884,0.4800661871008884,0.4800661871008884,FALSE,cg,496567281250,37275652,13505481.719970703,2.6830029487609863,0.6842665076255798,0.39978456497192383,0.13492852449417114,0.15638114511966705,0.12329095602035522,-0.09133695065975188,0.628882110118866,0.4995883703231811,0.6304005980491638,0.4457775056362152,0.45952048897743225,-0.06717576634766864,-0.0695384842504588,47.118007011413575,1.2123960263228006,3.8526552424261973,0.0118423354187058,-0.0109576771833679,74.186,0.156259653308051,0.252434339827333,0.372433637548649,0.271392515912455,0.12308618907546534,0.031954005360603346,0.013321491499330448
2002,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,1.4720254831745525,1.4720254831745525,1.4720254831745525,FALSE,cg,425342156250,37681749,13412664.413452148,2.709059953689575,0.6125455498695374,0.31755295395851135,0.13686375319957733,0.11521964520215988,0.13938617706298828,-0.04859406128525734,0.2500130832195282,0.2526557445526123,0.23727357387542725,0.4433337152004242,0.4446451663970947,-0.07294365203925621,-0.07574092997696184,47.008419075012206,1.0399938873695462,3.850326714923908,0.0109188047859748,0.30555204053903,74.408,0.108539052402585,0.305577370913046,0.624210861219528,0.279270695501951,0.12594494841360254,0.09079211577773094,0.011287749840114906
2003,213,ARG,Argentina,Latin America & Caribbean,Upper middle income,IBRD,NA,1.251616341711117,1.251616341711117,1.251616341711117,FALSE,cg,461437062500,38087868,14069103.240966797,2.735370397567749,0.649009644985199,0.31013572216033936,0.12255017459392548,0.14310875535011292,0.13832345604896543,-0.06603652238845825,0.2995276153087616,0.3033134341239929,0.29185402393341064,0.4825984835624695,0.4676683247089386,0.0536114542315931,0.05222374290605637,46.550477180480954,1.0998884232825419,3.8405372545938645,0.0106089505704838,0.104957030215496,74.08,0.14146962101250402,0.32645099099650304,0.506278207919725,0.301040572265399,0.11194122402344167,0.07228693366050717,0.012115066732010309
