year,ifs,iso,country,region,income_group,lending_category,pvd,hhd,gg,cg,pop,emp,hc,ctfp,labsh,pl_c,pl_i,pl_g,pl_x,pl_m,debt,debt_imp,rgdpc,population,growth,log_growth
2019,186,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD,1.6646608558257197,0.15182025786816097,0.3261851035355329,0.30824127135150864,83429615,28087333.67919922,2.514292001724243,0.8767797946929932,0.4368312656879425,0.3939207792282105,0.31399044394493103,0.2590538263320923,0.6711097955703735,0.6367994546890259,0.3261851035355329,0.3261851035355329,NA,NA,NA,NA
1950,111,USA,United States,North America,High income,NA,0.758260815745421,0.2548224227227139,0.8312603737722539,0.7819964497633562,155583972.96844,62814365.38696289,2.5832128524780273,NA,0.6283628940582275,0.11593983322381972,0.11827000230550766,0.1523788869380951,0.0844181478023529,0.07662080973386765,0.8312603737722539,0.8312603737722539,15240,152271,NA,NA
1951,111,USA,United States,North America,High income,NA,0.7269256362209496,0.2451825280833373,0.7295503240093084,0.6820192928764831,158247703.85810938,65092643.73779297,2.5959999561309814,NA,0.6337317824363708,0.1245867982506752,0.12635377049446106,0.15610699355602264,0.08798432350158691,0.08245750516653061,0.7295503240093084,0.7295503240093084,16125,154878,0.058070866141732284,0.05644731242333587
1952,111,USA,United States,North America,High income,NA,0.8824305344657639,0.2659853153226042,0.7252549154976972,0.6634144851650352,160980891.65584284,65884353.63769531,2.6088502407073975,NA,0.644851565361023,0.12709110975265503,0.12466289848089218,0.1579490453004837,0.09128566086292268,0.08308811485767365,0.7252549154976972,0.7252549154976972,16444,157553,0.019782945736434108,0.019589806353795706
1953,111,USA,United States,North America,High income,NA,0.8805062998115812,0.2842725280255084,0.7175321863652284,0.6460220630881283,163669146.83650765,66820716.85791016,2.6217644214630127,NA,0.6444960236549377,0.12867717444896698,0.12494570016860962,0.1590893268585205,0.0947692096233368,0.08548123389482498,0.7175321863652284,0.7175321863652284,16917,160184,0.028764290926781805,0.028358364457522767
1954,111,USA,United States,North America,High income,NA,1.0605835029117867,0.31539676542243,0.7356806646935878,0.6495571462162982,166572975.67997885,65598327.63671875,2.634742498397827,1,0.6370519995689392,0.1298907995223999,0.12618836760520935,0.16457480192184448,0.0948241725564003,0.08778444677591324,0.7356806646935878,0.7356806646935878,16512,163026,-0.023940414967192764,-0.024231644194002557
1955,111,USA,United States,North America,High income,NA,1.2012309755761572,0.33993119606274347,0.6849863344721409,0.595205578161121,169541178.83846614,67496948.2421875,2.647784471511841,1,0.626844048500061,0.13114941120147705,0.13119472563266754,0.169106125831604,0.09658443182706831,0.08822516351938248,0.6849863344721409,0.6849863344721409,17370,165931,0.051962209302325583,0.05065719095386129
1956,111,USA,United States,North America,High income,NA,1.2618258082233182,0.3559414462527335,0.6472603347687259,0.5537030443876821,172577841.09533942,69129676.81884766,2.662317276000977,1,0.6404278874397278,0.1351824700832367,0.13726180791854858,0.17619138956069946,0.10035163164138794,0.090830460190773,0.6472603347687259,0.6472603347687259,17397,168903,0.0015544041450777201,0.0015531973093996228
1957,111,USA,United States,North America,High income,NA,1.2082260146388324,0.3647940352131436,0.6232954603392058,0.5224956571053061,175725868.26675853,69468490.60058594,2.6769299507141113,1,0.6386847496032715,0.13990968465805054,0.13976934552192688,0.18251179158687592,0.1051783636212349,0.09188858419656754,0.6232954603392058,0.6232954603392058,17406,171984,5.173305742369374e-4,5.171968049087742e-4
1958,111,USA,United States,North America,High income,NA,1.4080000665589203,0.3851145016357132,0.6492733248275162,0.5365992726221439,178686930.8497367,68217369.07958984,2.691622734069824,1,0.635847270488739,0.14363054931163788,0.138427734375,0.1883249282836914,0.1076611876487732,0.09424422681331636,0.6492733248275162,0.6492733248275162,16946,174882,-0.026427668620016085,-0.02678315659104964
1959,111,USA,United States,North America,High income,NA,1.4541151198572009,0.3979047622577347,0.6233588512240582,0.5090128696209792,181699068.8156145,69783210.75439453,2.7063961029052734,1,0.6293543577194214,0.1473401039838791,0.13864251971244812,0.19070151448249817,0.10850108414888382,0.0969397872686386,0.6233588512240582,0.6233588512240582,17900,177830,0.05629647114363272,0.054768895070436925
1960,111,USA,United States,North America,High income,NA,1.46603110983685,0.41591045686581934,0.6083294667213015,0.4884313085683833,184601884.25863135,70956939.697265625,2.721250534057617,1,0.6367416977882385,0.1481894850730896,0.1417471319437027,0.19163841009140015,0.11119622737169266,0.0871952548623085,0.6083294667213015,0.6083294667213015,18057,180671,0.008770949720670392,0.00873270838703424
1961,111,USA,United States,North America,High income,NA,1.6018255651451971,0.43487337120536645,0.613933510255919,0.4871073031919735,187687579.50671935,71006713.8671875,2.7555551528930664,1,0.6337034106254578,0.14803987741470337,0.1481250524520874,0.19248640537261963,0.11682801693677902,0.09080368280410768,0.613933510255919,0.613933510255919,18175,183691,0.0065348618264385,0.00651360218583959
1962,111,USA,United States,North America,High income,NA,1.564426232770625,0.4414138548294984,0.5937167777783051,0.4668362548279042,190596522.12479103,72063232.421875,2.7902920246124268,1,0.6291072964668274,0.1488865166902542,0.15239709615707395,0.19692640006542209,0.1207449585199356,0.09942587465047836,0.5937167777783051,0.5937167777783051,18976,186538,0.04407152682255846,0.043127999395731864
1963,111,USA,United States,North America,High income,NA,1.565435419978883,0.4641912937865385,0.5795491560761837,0.45101254611476466,193359363.5788966,73074264.52636719,2.8254668712615967,1,0.6263846755027771,0.1518377959728241,0.1511046439409256,0.20150746405124664,0.11907840520143508,0.10127940773963928,0.5795491560761837,0.5795491560761837,19514,189242,0.028351602023608768,0.027957133870443334
1964,111,USA,United States,North America,High income,NA,1.538449684097169,0.4754352959978454,0.5598882864007443,0.4308585970161973,196063957.89304096,74739616.39404297,2.8610851764678955,1,0.6243788003921509,0.1550956815481186,0.1514539122581482,0.20630063116550448,0.12161824107170104,0.10526207089424132,0.5598882864007443,0.5598882864007443,20360,191889,0.0433534898021933,0.04244003499656363
1965,111,USA,United States,North America,High income,NA,1.5161828535125834,0.4785472775334451,0.5306049232260608,0.4028421084815859,198530465.46351597,76513412.47558594,2.8971524238586426,1,0.6193597912788391,0.15771357715129852,0.15429586172103882,0.20904304087162015,0.1285342574119568,0.10972000658512115,0.5306049232260608,0.5306049232260608,21390,194303,0.050589390962671905,0.04935133141199236
1966,111,USA,United States,North America,High income,NA,1.4733775352428191,0.4653475918453861,0.5014458097802025,0.375976380734232,200836575.12823033,78846908.56933594,2.928370714187622,1,0.6228949427604675,0.16208608448505402,0.15799036622047424,0.21373021602630615,0.13271847367286682,0.1147424578666687,0.5014458097802025,0.5014458097802025,22529,196560,0.05324918186068256,0.05187984510069155
1967,111,USA,United States,North America,High income,NA,1.478441172886541,0.4811767001416491,0.5039584893410909,0.3744478962020852,203035404.66176867,80663368.22509766,2.959925413131714,1,0.630079448223114,0.16527697443962097,0.16378851234912872,0.21936103701591492,0.14065012335777283,0.11854533106088638,0.5039584893410909,0.5039584893410909,22842,198712,0.013893204314439167,0.013797578433409449
1968,111,USA,United States,North America,High income,NA,1.4441251169565066,0.4674157815833958,0.4873687011387591,0.358107678558928,205072776.11676335,82269714.35546875,2.9918198585510254,1,0.634225606918335,0.1717013418674469,0.17045515775680542,0.22887511551380155,0.1449158936738968,0.12278404831886292,0.4873687011387591,0.4873687011387591,23691,200706,0.03716837404780667,0.03649428255513824
1969,111,USA,United States,North America,High income,NA,1.4489683239933482,0.4597564321541184,0.45939659073617234,0.3295905879693859,207086667.86276945,84233688.35449219,3.0240583419799805,1,0.6438753008842468,0.1809440851211548,0.17768076062202454,0.23837418854236603,0.15227755904197693,0.12882332503795624,0.45939659073617234,0.45939659073617234,24195,202677,0.02127390148157528,0.021050771061728243
1970,111,USA,United States,North America,High income,NA,1.448874703061077,0.4497895281591372,0.46228616509704784,0.3258867456112635,209513341,84696891.78466797,3.0566439628601074,1,0.6489855647087097,0.19097933173179624,0.18345414102077484,0.2555488646030426,0.15917596220970154,0.1376838982105255,0.46228616509704784,0.46228616509704784,23958,205052,-0.009795412275263484,-0.0098437029361426
1971,111,USA,United States,North America,High income,NA,1.4339690114387138,0.4535955978911741,0.4663911381269713,0.32445718535064283,211384067.99999997,84701377.86865234,3.0898852348327637,1,0.63764888048172,0.20066364109516144,0.19106508791446689,0.27355387806892395,0.16738006472587583,0.1483970284461975,0.4663911381269713,0.4663911381269713,24394,207661,0.018198514066282662,0.018034903111907186
1972,111,USA,United States,North America,High income,NA,1.4266455936104163,0.4610049503074176,0.45073157840193967,0.31069127237093397,213269802,86972824.09667969,3.123487710952759,1,0.6394450664520264,0.20921848714351657,0.1993388682603836,0.29003241658210754,0.176845982670784,0.16191300749778748,0.45073157840193967,0.45073157840193967,25414,209896,0.041813560711650405,0.04096300286129601
1973,111,USA,United States,North America,High income,NA,1.4483846710987909,0.4596286221378657,0.4225721190807385,0.28572191976896566,215178797,89760955.810546875,3.1574559211730957,1,0.6406667232513428,0.2222533673048019,0.20929208397865295,0.31009623408317566,0.19320833683013916,0.1816476732492447,0.4225721190807385,0.4225721190807385,26602,211909,0.046745888093176986,0.04568619764876189
1974,111,USA,United States,North America,High income,NA,1.422240557077395,0.4611453207712298,0.4116076298285379,0.27511702583265824,217114908.99999997,91432579.04052734,3.191793441772461,1,0.6409685611724854,0.24550938606262207,0.2238908410072327,0.33492982387542725,0.2157791405916214,0.21759457886219025,0.4116076298285379,0.4116076298285379,26286,213854,-0.01187880610480415,-0.011949922871288095
1975,111,USA,United States,North America,High income,NA,1.5316723050525771,0.4574502097374458,0.44419520916697314,0.3108399325093436,219081250.99999997,90273147.5830078,3.226504325866699,1,0.6255608201026917,0.267898291349411,0.24183738231658936,0.3624931871891022,0.24304726719856265,0.2386862486600876,0.44419520916697314,0.44419520916697314,25956,215973,-0.012554211367267747,-0.01263368130089439
1976,111,USA,United States,North America,High income,NA,1.4956292101855218,0.4580835806397592,0.44598713546641144,0.3221633487075217,221086428.99999997,93088272.09472656,3.249995708465576,1,0.6215898990631104,0.28261762857437134,0.2579364776611328,0.3853636085987091,0.2512560784816742,0.2491339147090912,0.44598713546641144,0.44598713546641144,27058,218035,0.04245646478656187,0.04157991342224657
1977,111,USA,United States,North America,High income,NA,1.503660265283089,0.4745450181795539,0.43301052497143017,0.3212563338947433,223135663,96261909.48486328,3.273658037185669,1,0.6215961575508118,0.2996121048927307,0.2790488600730896,0.4098091125488281,0.2657080888748169,0.2725091576576233,0.43301052497143017,0.43301052497143017,28001,220239,0.03485106068445561,0.03425751364200981
1978,111,USA,United States,North America,High income,NA,1.5063558724054849,0.48938547649402464,0.4208673686632509,0.3120429502917119,225223303,100194435.1196289,3.297492504119873,1,0.6222950220108032,0.32064002752304077,0.30175647139549255,0.44105708599090576,0.2868262529373169,0.29698988795280457,0.4208673686632509,0.4208673686632509,29286,222585,0.04589121817077962,0.044869362309887105
1979,111,USA,United States,North America,High income,NA,1.5390296213829655,0.5028795447841437,0.4066801785085591,0.2979349718820474,227339318,102810615.53955078,3.321500778198242,1,0.62261962890625,0.34833067655563354,0.32846522331237793,0.4839695692062378,0.31026458740234375,0.3321431875228882,0.4066801785085591,0.4066801785085591,29949,225055,0.02263880352386806,0.022386348889332386
1980,111,USA,United States,North America,High income,NA,1.5687917895234178,0.5063991670531004,0.41268459135730107,0.3059301969499445,229476354,103070930.48095705,3.3456838130950928,1,0.6243488788604736,0.3829876482486725,0.3566567897796631,0.5312603712081909,0.3329303562641144,0.38158363103866577,0.41268459135730107,0.41268459135730107,29611,227726.463,-0.01128585261611406,-0.01135002110497379
1981,111,USA,United States,North America,High income,NA,1.551100162923582,0.48520513560075146,0.40390361783896295,0.30326735837731233,231636058,104216178.89404295,3.354768991470337,1,0.6142160296440125,0.4175017476081848,0.3915584683418274,0.5756518840789795,0.36637815833091736,0.4027486741542816,0.40390361783896295,0.40390361783896295,30056,229966.237,0.015028198980108744,0.014916394354243662
1982,111,USA,United States,North America,High income,NA,1.5696581733357255,0.4871792571326036,0.4501271009031641,0.3447918535797595,233821844,103408576.96533205,3.3638789653778076,1,0.6167433261871338,0.4404433071613312,0.4105265140533447,0.6145491600036621,0.38145554065704346,0.4054379165172577,0.4501271009031641,0.4501271009031641,29210,232187.835,-0.028147458078253924,-0.02855119187201817
1983,111,USA,United States,North America,High income,NA,1.5545715838498635,0.49360007154601304,0.4792033626626124,0.3739181761270217,236030238,104779136.65771484,3.373013734817505,1,0.6038522720336914,0.4575014114379883,0.4201034605503082,0.6468685865402222,0.38665345311164856,0.4008490741252899,0.4792033626626124,0.4792033626626124,30158,234307.207,0.03245463882232112,0.03193911154395414
1984,111,USA,United States,North America,High income,NA,1.5801795598925117,0.49879930157393537,0.4956890765668149,0.3920493356283977,238256844,109116043.09082033,3.3821732997894287,1,0.6019517779350281,0.4760268628597259,0.43037188053131104,0.6855978965759277,0.39274728298187256,0.40410879254341125,0.4956890765668149,0.4956890765668149,32076,236348.292,0.063598381855560715,0.06165785900117848
1985,111,USA,United States,North America,High income,NA,1.635714911269878,0.5460497810555427,0.5420557732196359,0.42897649227932705,240499825,111384384.15527344,3.391357660293579,1,0.6023015379905701,0.4915706813335418,0.4362199902534485,0.7066420316696167,0.3995814025402069,0.40554603934288025,0.5420557732196359,0.5420557732196359,33023,238466.283,0.029523631375483226,0.02909620144808434
1986,111,USA,United States,North America,High income,NA,1.669821874061741,0.5748868084177198,0.5766393536588694,0.4637764009061877,242763148,113924011.23046876,3.400060653686523,1,0.6077370047569275,0.5015736818313599,0.449686199426651,0.7134594917297363,0.4587104916572571,0.45577991008758545,0.5766393536588694,0.5766393536588694,33850,240650.755,0.025043151742724767,0.02473471096541736
1987,111,USA,United States,North America,High income,NA,1.7086415735544,0.5923093558519129,0.5946612429843983,0.4756426548581432,245052789,116886093.13964844,3.4087860584259033,1,0.6159725785255432,0.5173481702804565,0.4619095027446747,0.7327793836593628,0.505715012550354,0.5102030634880066,0.5946612429843983,0.5946612429843983,34730,242803.533,0.025997045790251107,0.025664867397698736
1988,111,USA,United States,North America,High income,NA,1.7515251340370577,0.6038360140744878,0.6033822693918084,0.4795663071656713,247372264,119454811.0961914,3.4175336360931396,1,0.6206663846969604,0.5360496044158936,0.4783015549182892,0.7576468586921692,0.5365737676620483,0.5349370241165161,0.6033822693918084,0.6033822693918084,35863,245021.414,0.03262309242729629,0.03210225659442834
1989,111,USA,United States,North America,High income,NA,1.7437356423709585,0.6137769427112876,0.604559522121384,0.4799629537719795,249725804.99999997,121828071.59423828,3.42630386352539,1,0.6118586659431458,0.5561851859092712,0.504179835319519,0.782913327217102,0.5399065017700195,0.5524469017982483,0.604559522121384,0.604559522121384,36756,247341.697,0.024900315087973676,0.02459535428822751
1990,111,USA,United States,North America,High income,NA,1.7419421863536315,0.6262315480557593,0.6216272508122838,0.5007941305942772,252120309,123046020.5078125,3.435096502304077,1,0.6151978969573975,0.5655885338783264,0.5332592129707336,0.8665328025817871,0.566533625125885,0.5758627653121948,0.6216272508122838,0.6216272508122838,36982,250131.894,0.006148656001741212,0.0061298301461558844
1991,111,USA,United States,North America,High income,NA,1.720116431543692,0.6416625190297371,0.6654562874251496,0.5355383335024866,254539370,121567062.37792967,3.4523024559020996,1,0.6150988340377808,0.5857876539230347,0.541934072971344,0.902613639831543,0.6127856969833374,0.6201223134994507,0.6654562874251496,0.6654562874251496,36463.9576,253496.8696,-0.014007960629495388,-0.014106998072839638
