spec,iso,country,income_group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
base,ATG,Antigua and Barbuda,Upper middle income,(Intercept),-3.582522560519841e-4,2.3756060519766035e-4,-1.5080457290210356,0.14359907457773277,-8.238710422393984e-4,1.0736653013543014e-4
base,ATG,Antigua and Barbuda,Upper middle income,"L(dy, 1)",0.9147780352136782,0.08356422712979218,10.947005275269794,3.118788227307891e-11,0.7509921500392855,1.0785639203880708
base,ATG,Antigua and Barbuda,Upper middle income,dd,-8.854122827033211e-4,0.0014904950266629614,-0.5940390721635967,0.5576197987614975,-0.0038067825349627255,0.002035957969556083
base,AUS,Australia,High income,(Intercept),0.001132520094450673,0.001228009036174448,0.9222408476559368,0.36640707991057564,-0.001274377616451245,0.0035394178053525906
base,AUS,Australia,High income,"L(dy, 1)",-0.10548079461838951,0.19674882428350415,-0.5361190594277582,0.5972558430346397,-0.4911084902140576,0.2801469009772786
base,AUS,Australia,High income,"L(dy, 2)",0.24526790251573155,0.1663323934893731,1.4745648599796144,0.15449710222239382,-0.08074358872343973,0.5712793937549028
base,AUS,Australia,High income,dd,-0.003899819965289008,0.015667858204727526,-0.24890574795426088,0.8057426741119709,-0.03460882204655496,0.026809182115976944
base,AUS,Australia,High income,"L(dd, 1)",0.00454228545975405,0.02200037854868035,0.2064639683223319,0.8383273453660791,-0.038578456495659434,0.04766302741516753
base,AUS,Australia,High income,"L(dd, 2)",-0.010477094661380366,0.014055604411834245,-0.7454033533100206,0.4639179354286517,-0.03802607930857549,0.017071889985814753
base,AUT,Austria,High income,(Intercept),4.090608121677866e-5,0.0010803815997939485,0.037862623007074825,0.9700864377725837,-0.0020766418543793604,0.002158454016812918
base,AUT,Austria,High income,"L(dy, 1)",-0.5637728227262002,0.16775653943015548,-3.3606607804456052,0.00241227293280522,-0.892575640009305,-0.2349700054430955
base,AUT,Austria,High income,dd,-0.0045948537650924715,0.020065560839901533,-0.22899204272204232,0.8206668036694399,-0.043923353011299474,0.03473364548111453
base,AZE,Azerbaijan,Upper middle income,(Intercept),0.0027781609975878214,0.003991605697291482,0.6960008598727455,0.4926035606890353,-0.005045386169103484,0.010601708164279126
base,AZE,Azerbaijan,Upper middle income,"L(dy, 1)",0.42436409327450547,0.17838150642674536,2.378969108262218,0.024989878185645558,0.0747363406780846,0.7739918458709263
base,AZE,Azerbaijan,Upper middle income,dd,0.010156475649388371,0.013474772509118433,0.7537400458906036,0.45777741017613205,-0.016254078468483757,0.0365670297672605
base,BDI,Burundi,Low income,(Intercept),0.00033001455359704023,9.229486176006316e-4,0.35756546713832404,0.7235548376292127,-0.0014789647369001977,0.002138993844094278
base,BDI,Burundi,Low income,"L(dy, 1)",0.7566262280230559,0.12951800387691972,5.841861404396518,3.705348511217896e-6,0.5027709404242933,1.0104815156218185
base,BDI,Burundi,Low income,dd,5.29220240960331e-4,0.0029893362721328644,0.1770360350201542,0.8608520020348996,-0.005329878852420083,0.006388319334340745
base,BEL,Belgium,High income,(Intercept),-6.661821584943536e-4,9.484728075022893e-4,-0.7023734926557139,0.48893497692082644,-0.002525188861198841,0.0011928245442101334
base,BEL,Belgium,High income,"L(dy, 1)",-0.04932207224165948,0.18104185557032926,-0.2724346372074128,0.7875254034511782,-0.4041641091595048,0.30551996467618586
base,BEL,Belgium,High income,dd,-0.11929851361535454,0.03363352850079444,-3.5470115367924193,0.0015688677250129482,-0.18522022947691164,-0.05337679775379743
base,BEL,Belgium,High income,"L(dd, 1)",0.06342824045052875,0.03647406179876039,1.7389958047580107,0.0943371469244047,-0.008060920675041619,0.1349174015760991
base,BEN,Benin,Low income,(Intercept),-6.095474192564235e-4,0.0011640880841030082,-0.5236265430258332,0.6051495255615238,-0.00289116006409832,0.0016720652255854725
base,BEN,Benin,Low income,"L(dy, 1)",0.7389227605060018,0.13386946871675937,5.51972580147765,9.77529520336697e-6,0.47653860182115343,1.0013069191908501
base,BEN,Benin,Low income,dd,-0.0038835653728480136,0.004194713406403211,-0.9258237682983941,0.36338918346515725,-0.012105203649398306,0.00433807290370228
base,BEN,Benin,Low income,"L(dd, 1)",-0.006217834920053566,0.004195746668278463,-1.4819376410551441,0.15085295612562608,-0.014441498389879352,0.002005828549772221
base,BFA,Burkina Faso,Low income,(Intercept),-0.0013495107397839576,0.0018733704960806753,-0.7203651080271106,0.4777271835320476,-0.005021316912102081,0.002322295432534166
base,BFA,Burkina Faso,Low income,"L(dy, 1)",0.6170019566412266,0.16335238273642827,3.7771224778322905,8.337827117175866e-4,0.2968312864778272,0.937172626804626
base,BFA,Burkina Faso,Low income,dd,0.0046479140388140695,0.010438058628644106,0.44528529721602356,0.6597990468745136,-0.015810680873328375,0.025106508950956515
base,BGD,Bangladesh,Low income,(Intercept),5.733323192924707e-4,9.662557331801946e-4,0.5933546364640834,0.5582743756504102,-0.0013205289177407107,0.002467193556325652
base,BGD,Bangladesh,Low income,"L(dy, 1)",0.5832060548963496,0.14711852044749138,3.964191953007737,5.431381724548126e-4,0.29485375481926646,0.8715583549734327
base,BGD,Bangladesh,Low income,dd,0.01591340529028062,0.017838296541803383,0.8920922047118204,0.3808500204404335,-0.019049655931654013,0.05087646651221525
base,BGD,Bangladesh,Low income,"L(dd, 1)",0.024359966078751204,0.017828396758544814,1.3663576376869633,0.18399161901484723,-0.010583691567996628,0.059303623725499036
base,BGR,Bulgaria,Lower middle income,(Intercept),0.004295317387885464,0.003437006582645401,1.249726261676065,0.22297300845970303,-0.0024412155140995217,0.01103185028987045
base,BGR,Bulgaria,Lower middle income,"L(dy, 1)",0.29032114067630177,0.17725219234969392,1.6378987296447005,0.11396976354710714,-0.05709315632909828,0.6377354376817018
base,BGR,Bulgaria,Lower middle income,dd,0.0035065200458926026,0.01159808869903276,0.3023360259509857,0.7648970207023066,-0.01922573380421161,0.02623877389599681
base,BGR,Bulgaria,Lower middle income,"L(dd, 1)",0.024611129800635005,0.01161595510244048,2.118734928259517,0.04422438127804315,0.001843857799851665,0.04737840180141835
base,BHR,Bahrain,High income,(Intercept),-0.0014504552845817904,0.0017008112717583296,-0.8528020178760242,0.4018658407597434,-0.004784045377228117,0.0018831348080645355
base,BHR,Bahrain,High income,"L(dy, 1)",0.5721798618245715,0.13451223634587633,4.253738376286482,2.576405195061636e-4,0.3085358785866539,0.8358238450624891
base,BHR,Bahrain,High income,dd,0.0078965454388169,0.006745831885335245,1.1705814157603291,0.25280484997271147,-0.00532528505644018,0.02111837593407398
base,BHR,Bahrain,High income,"L(dd, 1)",0.01490712847235135,0.005797469266830261,2.5713165152321285,0.01646592839152756,0.003544088709364037,0.026270168235338662
base,BHS,Bahamas,High income,(Intercept),1.313657665443735e-5,0.0012340265961629981,0.010645294595175958,0.9915909404792098,-0.002405555551825039,0.0024318287051339135
base,BHS,Bahamas,High income,"L(dy, 1)",-0.24755227162581575,0.19697300415325325,-1.256782738781857,0.22044848595034555,-0.6336193597661921,0.13851481651456063
base,BHS,Bahamas,High income,dd,4.8613172018985594e-4,0.014381874444244117,0.03380169407503168,0.9733037206277788,-0.02770234219052861,0.028674605630908324
base,BHS,Bahamas,High income,"L(dd, 1)",-0.021525705128341822,0.014335667744268728,-1.5015488299767277,0.14573982947344732,-0.049623613907108524,0.006572203650424883
base,BLR,Belarus,Upper middle income,(Intercept),0.0023220735613516804,0.002677583879370616,0.8672271965939305,0.39375115997730015,-0.0029259908422147275,0.007570137964918088
base,BLR,Belarus,Upper middle income,"L(dy, 1)",0.24603190838552533,0.18889396291578056,1.3024868798756688,0.20416980610904523,-0.12420025892940459,0.6162640757004553
base,BLR,Belarus,Upper middle income,dd,0.0011102931904868828,0.006923758673047677,0.16035989163067663,0.8738369967812482,-0.012460273808686563,0.01468086018966033
base,BLZ,Belize,Lower middle income,(Intercept),-0.0012687341292567168,9.065441342350928e-4,-1.3995282538860903,0.1739412533766955,-0.0030455606323574985,5.08092373844065e-4
base,BLZ,Belize,Lower middle income,"L(dy, 1)",-0.14268204925748992,0.19312568303410918,-0.7388041145842312,0.46690611551670524,-0.5212083880043439,0.23584428948936406
base,BLZ,Belize,Lower middle income,dd,-0.002948147074017284,0.005784634712571208,-0.5096513817217102,0.6147655070666092,-0.014286031110656851,0.008389736962622284
base,BLZ,Belize,Lower middle income,"L(dd, 1)",0.009418365130140938,0.005898496608444575,1.5967399416076884,0.1228883380773053,-0.002142688222410429,0.020979418482692302
base,BOL,Bolivia,Lower middle income,(Intercept),-0.0011738985307456235,9.198616472232677e-4,-1.2761685784913437,0.21317859602102596,-0.0029768273593032283,6.290302978119813e-4
base,BOL,Bolivia,Lower middle income,"L(dy, 1)",-0.21639826877303361,0.1973320590701582,-1.0966199298416925,0.2828611048880715,-0.6031691045505436,0.17037256700447642
base,BOL,Bolivia,Lower middle income,dd,-0.0019132368489629147,0.007315571835646273,-0.26152936393029014,0.7957449856489118,-0.01625175764682961,0.01242528394890378
base,BRA,Brazil,Upper middle income,(Intercept),-8.054225125764808e-4,0.0014637730447130137,-0.5502372895071254,0.5868532218467692,-0.0036744176802139877,0.002063572655061026
base,BRA,Brazil,Upper middle income,"L(dy, 1)",-0.045742826795355865,0.20090413984430905,-0.22768483930099367,0.8216722593431481,-0.4395149408902016,0.3480292872994899
base,BRA,Brazil,Upper middle income,dd,0.0021843922469284766,0.007831603194836697,0.2789201894662674,0.782512635393769,-0.01316555001495145,0.017534334508808404
base,BRB,Barbados,High income,(Intercept),-3.496015707032405e-4,2.579413882273652e-4,-1.3553527532195817,0.18696354087698386,-8.551666916288763e-4,1.5596355022239538e-4
base,BRB,Barbados,High income,"L(dy, 1)",0.9156407979186783,0.08526211611909365,10.7391282271216,4.7058993517047185e-11,0.7485270503252547,1.0827545455121017
base,BRB,Barbados,High income,dd,-6.938857892979258e-5,0.0019353317725833812,-0.035853583304308136,0.9716729641151252,-0.0038626388531932195,0.003723861695333634
base,BTN,Bhutan,Low income,(Intercept),3.653029501754278e-4,8.189401784938426e-4,0.44606792995219297,0.6593877316466326,-0.0012398197996725039,0.001970425700023359
base,BTN,Bhutan,Low income,"L(dy, 1)",0.705946935387362,0.13640837198247427,5.175246395273025,2.3698093785787786e-5,0.4385865263017124,0.9733073444730116
base,BTN,Bhutan,Low income,dd,-0.00961537808933625,0.0066120817066010265,-1.4542134407892975,0.1583276789570642,-0.02257505823427426,0.003344302055601763
base,BTN,Bhutan,Low income,"L(dd, 1)",-0.013507056947843604,0.006470937950867052,-2.087341441132776,0.04720854294770399,-0.026190095331543026,-8.24018564144182e-4
base,BWA,Botswana,Upper middle income,(Intercept),-7.056811919693975e-4,4.949612958711249e-4,-1.4257300476947565,0.16584272117343749,-0.0016758053318768023,2.644429479380073e-4
base,BWA,Botswana,Upper middle income,"L(dy, 1)",0.7651871849299642,0.09356849323666845,8.177829507145423,1.1684222067617477e-8,0.581792938186094,0.9485814316738344
base,BWA,Botswana,Upper middle income,dd,-4.1307691572408837e-4,0.0018245495741657086,-0.22639939279971136,0.8226612828476059,-0.0039891940810888775,0.0031630402496407007
base,CAF,Central African Republic,Low income,(Intercept),-4.3847100843921565e-4,4.5116983492772295e-4,-0.9718535560105838,0.3400786293785215,-0.0013227638848975526,4.458218680191213e-4
base,CAF,Central African Republic,Low income,"L(dy, 1)",0.9881280820214645,0.07037414985540931,14.041065988742627,1.1967673053248323e-13,0.8501947483048623,1.1260614157380668
base,CAF,Central African Republic,Low income,dd,0.003452406822360325,0.001504832753999418,2.294212970301722,0.030104898150431096,5.029346245214658e-4,0.006401879020199184
base,CAN,Canada,High income,(Intercept),0.0010242658104191627,0.0010401224228438256,0.9847550518319671,0.3341796014488657,-0.0010143741383547354,0.0030629057591930607
base,CAN,Canada,High income,"L(dy, 1)",0.15598695376806884,0.19477578354413638,0.8008539405142326,0.4307619133243694,-0.22577358197843847,0.5377474895145762
base,CAN,Canada,High income,dd,-0.07432173074880133,0.02133762122743568,-3.4831310368017623,0.0018417452655253783,-0.11614346835457526,-0.0324999931430274
base,CAN,Canada,High income,"L(dd, 1)",0.03273682767633159,0.024276051985388333,1.348523544768967,0.18958076634942092,-0.01484423421502954,0.08031788956769273
base,CHE,Switzerland,High income,(Intercept),-4.10053708670626e-4,0.0017996149348155353,-0.22785636012331575,0.8216112046117949,-0.003937298980909075,0.0031171915635678227
base,CHE,Switzerland,High income,"L(dy, 1)",0.19376808573521548,0.1824088726086694,1.0622733585493704,0.29826590634950156,-0.16375330457777654,0.5512894760482074
base,CHE,Switzerland,High income,dd,-0.05048188364613284,0.03560357535277297,-1.4178880392191027,0.16856828873911617,-0.12026489133756785,0.019301124045302175
base,CHE,Switzerland,High income,"L(dd, 1)",0.06339995037749326,0.02957231347684546,2.1438955199475407,0.04195578347616251,0.005438215962876157,0.12136168479211035
base,CHL,Chile,Upper middle income,(Intercept),-6.396150518662661e-4,0.001783219602959305,-0.35868552073160603,0.7227266019497005,-0.004134725473666504,0.002855495369933972
base,CHL,Chile,Upper middle income,"L(dy, 1)",0.4688340393262251,0.18716691811211988,2.5048980025699636,0.01884731371061725,0.10198687982647009,0.83568119882598
base,CHL,Chile,Upper middle income,dd,1.9449679151897846e-4,0.009560573296412021,0.020343632697421083,0.9839245707171402,-0.018544226869448583,0.01893322045248654
base,CHN,China,Lower middle income,(Intercept),0.002676329393951642,0.001679173004492383,1.5938377920509157,0.123058139488351,-6.148496948534285e-4,0.005967508482756713
base,CHN,China,Lower middle income,"L(dy, 1)",0.25503908197669223,0.19359642308150662,1.3173749696259494,0.19920500183297632,-0.12440990726306073,0.6344880712164451
base,CHN,China,Lower middle income,dd,0.016519463024430168,0.018595695841744385,0.8883487429035377,0.3824982548129703,-0.019928100825388827,0.05296702687424916
base,CIV,Cote d'Ivoire,Lower middle income,(Intercept),2.8395115042058272e-5,0.0013486150125262952,0.02105501924442253,0.9833625216876416,-0.00261489030950948,0.002671680539593597
base,CIV,Cote d'Ivoire,Lower middle income,"L(dy, 1)",0.5584981906663877,0.1621221742178571,3.444921667013219,0.0019504186454823104,0.24073872919938782,0.8762576521333876
base,CIV,Cote d'Ivoire,Lower middle income,dd,0.004098986821377469,0.007605297580656212,0.5389646858530674,0.5944966044521529,-0.010807396436708704,0.019005370079463645
base,CMR,Cameroon,Lower middle income,(Intercept),-5.117556790295697e-4,4.5377536658707966e-4,-1.1277731598314154,0.2697158842755265,-0.0014011553975402458,3.7764403948110643e-4
base,CMR,Cameroon,Lower middle income,"L(dy, 1)",0.8275827411129786,0.1321969802087461,6.260224248739882,1.2626028648571145e-6,0.5684766599038362,1.086688822322121
base,CMR,Cameroon,Lower middle income,dd,-0.0013562685204482556,0.0017459281918324001,-0.7768180425707051,0.44427655790075793,-0.00477828777643976,0.0020657507355432486
base,COD,DR Congo,Low income,(Intercept),2.9475850945426014e-4,2.7816274996878796e-4,1.059662048521358,0.29904380778620354,-2.5044048048456424e-4,8.399574993930845e-4
base,COD,DR Congo,Low income,"L(dy, 1)",0.9437667380834162,0.09301303447115428,10.146607337879106,1.564416332004912e-10,0.7614611905199538,1.1260722856468786
base,COD,DR Congo,Low income,dd,1.415102300822701e-4,7.70906348776945e-4,0.18356345139299773,0.8557799957544716,-0.001369466213520542,0.0016524866736850822
base,COG,Congo,Lower middle income,(Intercept),1.0762830955742956e-4,1.2843553819410832e-4,0.837994772091567,0.40967145048322706,-1.4410534530302272e-4,3.5936196441788186e-4
base,COG,Congo,Lower middle income,"L(dy, 1)",0.7655597719382221,0.12841650888510892,5.961537021872706,2.718821376620736e-6,0.5138634145234087,1.0172561293530356
base,COG,Congo,Lower middle income,dd,-2.316526253600072e-4,4.914621635463281e-4,-0.47135393636090217,0.6413192790422475,-0.0011949184659108103,7.316132151907958e-4
base,COL,Colombia,Lower middle income,(Intercept),-0.0019260808698155437,0.002260673672409371,-0.8519942056753257,0.40199719678815893,-0.006357001267737911,0.002504839528106824
base,COL,Colombia,Lower middle income,"L(dy, 1)",-0.31763552357809044,0.18608424425060582,-1.7069447489080276,0.09974979954212342,-0.6823606423092778,0.047089595153096964
base,COL,Colombia,Lower middle income,dd,-7.355923326920063e-4,0.010513642619287488,-0.06996550665918085,0.9447564781823655,-0.021342331866495482,0.01987114720111147
base,COM,Comoros,Low income,(Intercept),-6.995540369152077e-4,0.001000545788128683,-0.6991724368992457,0.49065227582733495,-0.0026606237816474265,0.0012615157078170111
base,COM,Comoros,Low income,"L(dy, 1)",0.8231397610810695,0.1027834050906582,8.008488922458195,1.7340792761145014e-8,0.6216842871033794,1.0245952350587595
base,COM,Comoros,Low income,dd,0.0056812367320175404,0.004448024955774167,1.2772492934515778,0.21280277796397967,-0.003036892181299828,0.014399365645334908
base,CPV,Cabo Verde,Lower middle income,(Intercept),-5.43808830071857e-4,6.168035425903021e-4,-0.881656463560667,0.3860409155544714,-0.001752743773548849,6.651261134051352e-4
base,CPV,Cabo Verde,Lower middle income,"L(dy, 1)",0.8551993052058846,0.10158081379559761,8.418905827302478,6.704031966271006e-9,0.6561009101665133,1.0542977002452558
base,CPV,Cabo Verde,Lower middle income,dd,-0.0012371014552886932,0.00398331766686883,-0.31057062447674244,0.7586031420791871,-0.0090444040823516,0.006570201171774214
base,CRI,Costa Rica,Upper middle income,(Intercept),0.0012326482560393193,0.0013414631888196418,0.9188834000908597,0.36812200852774535,-0.0013966195940471786,0.0038619161061258173
base,CRI,Costa Rica,Upper middle income,"L(dy, 1)",-0.6211994254930995,0.21251186062629399,-2.9231282605232565,0.007875526263029418,-1.0377226723206356,-0.20467617866556326
base,CRI,Costa Rica,Upper middle income,"L(dy, 2)",-0.8763436173498139,0.21399008438738668,-4.095253384560414,4.7809945975955953e-4,-1.2957641827490918,-0.45692305195053606
base,CRI,Costa Rica,Upper middle income,dd,0.005350383850359971,0.012066590078059847,0.44340479089352175,0.6618028991848779,-0.01830013270263733,0.02900090040335727
base,CRI,Costa Rica,Upper middle income,"L(dd, 1)",0.005264326703486848,0.009627747594268257,0.5467869459540974,0.5900286765418375,-0.013606058581278935,0.024134711988252632
base,CRI,Costa Rica,Upper middle income,"L(dd, 2)",0.0015099868055120746,0.00992667577753601,0.15211404495845054,0.8804833762957381,-0.017946297718458504,0.020966271329482655
base,CYP,Cyprus,High income,(Intercept),-0.0031305053633849914,0.0046545877728457995,-0.672563396837828,0.5071588964276512,-0.012253497398162758,0.0059924866713927764
base,CYP,Cyprus,High income,"L(dy, 1)",-0.3733506582974932,0.1885998457949161,-1.9795915353158642,0.05842809472676029,-0.7430063560555287,-0.00369496053945767
base,CYP,Cyprus,High income,dd,0.08243272415164546,0.047992364391900195,1.7176216507798865,0.09775562725206793,-0.011632310056478926,0.17649775835976983
base,CZE,Czech Republic,High income,(Intercept),0.0027747635155448425,0.0023142766935743703,1.1989765628496463,0.24135081064129052,-0.0017612188038609233,0.007310745834950608
base,CZE,Czech Republic,High income,"L(dy, 1)",0.19040461738721343,0.18658410167734063,1.0204761052818938,0.31690480296245715,-0.1753002219003742,0.556109456674801
base,CZE,Czech Republic,High income,dd,-0.022212416607888086,0.02151544539261033,-1.0323939942938452,0.3113957948284045,-0.06438268957740434,0.01995785636162816
base,DEU,Germany,High income,(Intercept),0.0014378765029144482,0.0014461875640288063,0.9942531236465586,0.3292633789887781,-0.0013966511225820123,0.004272404128410909
base,DEU,Germany,High income,"L(dy, 1)",0.24909701523565908,0.19090892151199726,1.3047950470979175,0.20339390574937213,-0.12508447092785552,0.6232785013991737
base,DEU,Germany,High income,dd,-0.013495855387775754,0.026014877943815736,-0.5187745034561653,0.608305668963937,-0.06448501615765459,0.03749330538210309
base,DJI,Djibouti,Lower middle income,(Intercept),1.1602483270118163e-4,3.102670802424447e-4,0.37395147629106856,0.711472684175527,-4.9209864457401e-4,7.241483099763732e-4
base,DJI,Djibouti,Lower middle income,"L(dy, 1)",0.7694750534956571,0.12528340892497847,6.141875130141375,1.7093029251104635e-6,0.5239195720026993,1.015030534988615
base,DJI,Djibouti,Lower middle income,dd,-0.0020496548264615313,0.002208637563464179,-0.9280177338135606,0.3619340710692006,-0.006378584450851321,0.002279274797928259
base,DMA,Dominica,Upper middle income,(Intercept),-3.4241722755624606e-4,2.3663573742206911e-4,-1.4470224628222683,0.15984077615694076,-8.062232729035015e-4,1.2138881779100939e-4
base,DMA,Dominica,Upper middle income,"L(dy, 1)",0.9113020835833378,0.08329916107493689,10.940111182674695,3.161368582142709e-11,0.7480357278764614,1.074568439290214
base,DMA,Dominica,Upper middle income,dd,-0.0012218963090502852,0.0015620409234494053,-0.7822434679572994,0.44113787838926155,-0.004283496519011119,0.001839703900910549
base,DNK,Denmark,High income,(Intercept),0.002143849857088232,0.0016392602775687777,1.3078154131007325,0.202834971847885,-0.0010691002869465719,0.005356800001123036
base,DNK,Denmark,High income,"L(dy, 1)",-0.0537258308082543,0.19464648693966652,-0.2760174696854785,0.7848035332572117,-0.43523294521000067,0.3277812835934921
base,DNK,Denmark,High income,dd,-0.031111970724688222,0.020241200439317014,-1.537061540295582,0.1368395492539053,-0.07078472358574957,0.008560782136373124
base,DNK,Denmark,High income,"L(dd, 1)",0.033398174111252794,0.019741920054356314,1.6917388997268807,0.10312558188407206,-0.00529598919528558,0.07209233741779117
base,DZA,Algeria,Lower middle income,(Intercept),6.857528574202837e-4,0.0016635282373354315,0.41222796345116053,0.6835515086623465,-0.0025747624877571623,0.0039462682025977296
base,DZA,Algeria,Lower middle income,"L(dy, 1)",0.4300743316947454,0.17734359520202675,2.42509085938408,0.022553387106555998,0.082480885098773,0.7776677782907178
base,DZA,Algeria,Lower middle income,dd,-1.3693717801705962e-4,0.0061969896836900846,-0.022097370660058686,0.9825390013200295,-0.012283036958049625,0.012009162602015505
base,ECU,Ecuador,Lower middle income,(Intercept),-0.00523631667323751,0.0034990960565755833,-1.496476972501884,0.14657099484469396,-0.012094544944125655,0.0016219115976506332
base,ECU,Ecuador,Lower middle income,"L(dy, 1)",-0.45934905124966663,0.16941858853067476,-2.7113261610398633,0.011716343044897744,-0.7914094847697892,-0.12728861772954408
base,ECU,Ecuador,Lower middle income,dd,0.023101954921629225,0.021652534866536923,1.0669399709561174,0.29580631232212357,-0.019337013416783143,0.0655409232600416
base,EGY,Egypt,Lower middle income,(Intercept),4.4443221348236864e-4,9.076656260741038e-4,0.48964310282923973,0.6284923912821099,-0.0013345924136228746,0.002223456840587612
base,EGY,Egypt,Lower middle income,"L(dy, 1)",0.5646774080073883,0.15664937754118657,3.604721683997258,0.0012987801215934866,0.2576446280266626,0.871710187988114
base,EGY,Egypt,Lower middle income,dd,-0.009194168320231642,0.008596878419555528,-1.0694775326026997,0.2946833686049579,-0.026044050022560477,0.007655713382097192
base,ESP,Spain,High income,(Intercept),-8.110387345285686e-4,0.0011534748622876333,-0.7031264928652828,0.4884737111112428,-0.0030718494646123297,0.0014497719955551924
base,ESP,Spain,High income,"L(dy, 1)",0.04083216252944362,0.1942065437689796,0.21025121881585998,0.8351757786640738,-0.33981266325775644,0.42147698831664365
base,ESP,Spain,High income,dd,0.020651712609028455,0.014275950778932997,1.4466085607064547,0.16042924006994708,-0.0073291509176802196,0.04863257613573713
base,ESP,Spain,High income,"L(dd, 1)",-0.0206579819181846,0.01440287897865897,-1.4342953203171351,0.16387928056070714,-0.04888762471635619,0.0075716608799869835
base,EST,Estonia,High income,(Intercept),0.002494132624319098,0.004173302217822079,0.5976400687369128,0.5552502172813626,-0.0056855397226121766,0.010673804971250372
base,EST,Estonia,High income,"L(dy, 1)",0.13920607653754768,0.19670202258556044,0.7077002803923713,0.48542746892097144,-0.24632988773015074,0.5247420408052461
base,EST,Estonia,High income,dd,-0.009380368092248879,0.027116094417819935,-0.3459335975052648,0.7321762459155131,-0.06252791315117595,0.04376717696667819
base,ETH,Ethiopia,Low income,(Intercept),-0.0017996058197003275,0.002074423630709937,-0.8675208829377065,0.3935932514211691,-0.005865476135891804,0.002266264496491149
base,ETH,Ethiopia,Low income,"L(dy, 1)",0.7034762015629792,0.13831762479069076,5.08594767028074,2.6789743266122746e-5,0.4323736569732253,0.9745787461527331
base,ETH,Ethiopia,Low income,dd,0.003293113342789044,0.00960694310124218,0.3427847243482939,0.7345163790970979,-0.015536495135645628,0.022122721821223715
base,FIN,Finland,High income,(Intercept),0.0028169298403083872,0.0019880401501364904,1.4169381036469453,0.16884300823863707,-0.0010796288539591339,0.006713488534575908
base,FIN,Finland,High income,"L(dy, 1)",-0.028926345028433918,0.17833178825935403,-0.16220520923821694,0.8724481666525381,-0.3784566500167678,0.32060395995989993
base,FIN,Finland,High income,dd,-0.04687527585783243,0.015568638789657559,-3.0108782463995674,0.0058823174926852274,-0.07738980788556124,-0.016360743830103615
base,FIN,Finland,High income,"L(dd, 1)",0.04740312997847951,0.01396641404838742,3.3940802423763694,0.002300479896609733,0.020028958443640162,0.07477730151331885
base,FJI,Fiji,Lower middle income,(Intercept),7.090130951484393e-4,5.20617523489415e-4,1.3618694399610518,0.18492334488511983,-3.1139725089081413e-4,0.0017294234411876928
base,FJI,Fiji,Lower middle income,"L(dy, 1)",0.8227345485409725,0.10411839062349282,7.901913808062015,2.2275384280729813e-8,0.6186625029189265,1.0268065941630184
base,FJI,Fiji,Lower middle income,dd,0.003913653889345319,0.0029600844636190537,1.322142640673305,0.19763499279139796,-0.0018881116593480263,0.009715419438038664
base,FRA,France,High income,(Intercept),0.0015600019027417979,0.0013596566139786586,1.1473499166652705,0.26209897608239047,-0.001104925060656373,0.004224928866139969
base,FRA,France,High income,"L(dy, 1)",0.13818153600703428,0.1946860169746442,0.7097661052104783,0.4844172706199793,-0.2434030572632683,0.5197661292773369
base,FRA,France,High income,dd,-0.0754494757731179,0.022555948385390483,-3.3449923933141568,0.0025989426741635045,-0.11965913460848325,-0.03123981693775256
base,FRA,France,High income,"L(dd, 1)",0.048915945820448545,0.02600407005626921,1.8810880648529713,0.07165637932090158,-0.0020520314898391026,0.09988392313073619
base,GAB,Gabon,Upper middle income,(Intercept),-3.506828863873817e-4,4.0395347804199474e-4,-0.8681269142357153,0.3932675303217916,-0.0011424317033496914,4.4106593057492797e-4
base,GAB,Gabon,Upper middle income,"L(dy, 1)",0.8638509632016066,0.10199061435181309,8.469906458468646,5.966568857278147e-9,0.6639493590720529,1.0637525673311603
base,GAB,Gabon,Upper middle income,dd,4.0731360643069935e-4,0.0013801667407891292,0.2951191290103196,0.7702467192481285,-0.0022978132055159937,0.0031124404183773924
base,GBR,United Kingdom,High income,(Intercept),0.0023902773656930255,0.002408548444422269,0.9924140704864975,0.3301423510910839,-0.0023304775853746217,0.007111032316760673
base,GBR,United Kingdom,High income,"L(dy, 1)",-0.28697560369132996,0.17943787785867846,-1.599303375162216,0.12183617718656618,-0.6386738442943397,0.06472263691167979
base,GBR,United Kingdom,High income,dd,-0.023158545488136412,0.0268215214274986,-0.8634314630784985,0.39579569274088944,-0.07572872748603367,0.029411636509760846
base,GEO,Georgia,Lower middle income,(Intercept),0.008040790361926916,0.004590892045896336,1.751465789554852,0.09165593794561268,-9.573580480299031e-4,0.017038938771883734
base,GEO,Georgia,Lower middle income,"L(dy, 1)",-0.0014451402669855356,0.19474820967180173,-0.007420557392650488,0.994135951276393,-0.3831516312237169,0.3802613506897458
base,GEO,Georgia,Lower middle income,dd,0.023317065715649454,0.022033076758041645,1.0582755178365717,0.29966341754563136,-0.019867764730112168,0.06650189616141108
base,GHA,Ghana,Low income,(Intercept),-7.572502851732602e-5,5.228339462463253e-4,-0.14483571516538316,0.8859575014451198,-0.0011004795631601237,9.490295061254716e-4
base,GHA,Ghana,Low income,"L(dy, 1)",0.7342625997244511,0.1434831748977385,5.11741254852888,2.4657912847181082e-5,0.4530355769248836,1.0154896225240186
