spec,iso,country,income_group,variable,sum_beta,lr_multiplier
cs_ctrl,GNQ,Equatorial Guinea,Low income,d_gov_bar,0,0
cs_ctrl,GNQ,Equatorial Guinea,Low income,d_log_gdp_bar,0,0
cs_ctrl,GRC,Greece,High income,dd,-0.33027752813356775,-0.387855060378336
cs_ctrl,GRC,Greece,High income,d_inf,0.8446919987384184,0.991947796216079
cs_ctrl,GRC,Greece,High income,d_gov,2.5150645675215544,2.953517683155819
cs_ctrl,GRC,Greece,High income,d_log_gdp,-0.7078990140850832,-0.8313075866872134
cs_ctrl,GRC,Greece,High income,dy_bar,20.788010539450724,24.41200020021795
cs_ctrl,GRC,Greece,High income,dd_bar,0.15951828808682286,0.18732723236423945
cs_ctrl,GRC,Greece,High income,d_inf_bar,-0.00361331589872016,-0.004243228002776352
cs_ctrl,GRC,Greece,High income,d_gov_bar,1.1994552019249611,1.4085571379702744
cs_ctrl,GRC,Greece,High income,d_log_gdp_bar,0.31655165504085286,0.3717363454079146
cs_ctrl,GRD,Grenada,Upper middle income,dd,-0.001247133270305494,0.012205119124095125
cs_ctrl,GRD,Grenada,Upper middle income,d_inf,0.14314967004709156,-1.400939913239333
cs_ctrl,GRD,Grenada,Upper middle income,d_gov,0.03354427269333829,-0.32828235273768036
cs_ctrl,GRD,Grenada,Upper middle income,d_log_gdp,-0.008043833731158974,0.07872129726694001
cs_ctrl,GRD,Grenada,Upper middle income,dy_bar,0.20806942221894026,-2.0362796380548325
cs_ctrl,GRD,Grenada,Upper middle income,dd_bar,0.009867256499423015,-0.09656629637822053
cs_ctrl,GRD,Grenada,Upper middle income,d_inf_bar,6.778026417788831e-5,-6.633342388108368e-4
cs_ctrl,GRD,Grenada,Upper middle income,d_gov_bar,0.08084133233438721,-0.7911568994146595
cs_ctrl,GRD,Grenada,Upper middle income,d_log_gdp_bar,0.015974589062465377,-0.15633594829692685
cs_ctrl,GTM,Guatemala,Lower middle income,dd,-0.008745094599893428,-0.0056195790158332665
cs_ctrl,GTM,Guatemala,Lower middle income,d_inf,-0.08453309721617432,-0.054320786794598626
cs_ctrl,GTM,Guatemala,Lower middle income,d_gov,0.7589284496530316,0.48768579247170446
cs_ctrl,GTM,Guatemala,Lower middle income,d_log_gdp,-0.012313947616501147,-0.007912916302655343
cs_ctrl,GTM,Guatemala,Lower middle income,dy_bar,-3.593139028193333,-2.308943425729535
cs_ctrl,GTM,Guatemala,Lower middle income,dd_bar,-0.14631959947445147,-0.09402466050187451
cs_ctrl,GTM,Guatemala,Lower middle income,d_inf_bar,-0.008353936215084281,-0.005368221477497717
cs_ctrl,GTM,Guatemala,Lower middle income,d_gov_bar,-1.1382269893724777,-0.7314222198134481
cs_ctrl,GTM,Guatemala,Lower middle income,d_log_gdp_bar,-0.43276142676584256,-0.2780915637830871
cs_ctrl,GUY,Guyana,Lower middle income,dd,0.05634047364648843,0.14377000891892197
cs_ctrl,GUY,Guyana,Lower middle income,d_inf,-0.06715987274873918,-0.17137902610944247
cs_ctrl,GUY,Guyana,Lower middle income,d_gov,1.0559975921157694,2.694701932920419
cs_ctrl,GUY,Guyana,Lower middle income,d_log_gdp,-0.24166459245689195,-0.6166813724520493
cs_ctrl,GUY,Guyana,Lower middle income,dy_bar,-3.3786573725077598,-8.621681167028985
cs_ctrl,GUY,Guyana,Lower middle income,dd_bar,-0.2774225106574925,-0.7079286745404095
cs_ctrl,GUY,Guyana,Lower middle income,d_inf_bar,-0.008110102641004924,-0.020695415809720015
cs_ctrl,GUY,Guyana,Lower middle income,d_gov_bar,-0.12730301613307565,-0.32485271387133074
cs_ctrl,GUY,Guyana,Lower middle income,d_log_gdp_bar,-0.18969408420496253,-0.4840626713423809
cs_ctrl,HND,Honduras,Lower middle income,dd,-0.024901521916212067,0.037807406012826186
cs_ctrl,HND,Honduras,Lower middle income,d_inf,0.22704198331305564,-0.34471260326805564
cs_ctrl,HND,Honduras,Lower middle income,d_gov,-0.6444029116441845,0.9783820683071363
cs_ctrl,HND,Honduras,Lower middle income,d_log_gdp,-0.17766344788096305,0.2697423125492211
cs_ctrl,HND,Honduras,Lower middle income,dy_bar,-6.033209788127905,9.160083178362079
cs_ctrl,HND,Honduras,Lower middle income,dd_bar,-0.005309714619708821,0.00806161716199663
cs_ctrl,HND,Honduras,Lower middle income,d_inf_bar,0.0022441421045115333,-0.003407229163792898
cs_ctrl,HND,Honduras,Lower middle income,d_gov_bar,-2.3325538873125864,3.54146273312751
cs_ctrl,HND,Honduras,Lower middle income,d_log_gdp_bar,-0.18697508006244687,0.2838799487833445
cs_ctrl,HRV,Croatia,Upper middle income,dd,0.15547200817344176,-0.026044912645145198
cs_ctrl,HRV,Croatia,Upper middle income,d_inf,-0.0987143458684569,0.016536780769554615
cs_ctrl,HRV,Croatia,Upper middle income,d_gov,-10.531702176283268,1.764287130580974
cs_ctrl,HRV,Croatia,Upper middle income,d_log_gdp,-1.0240612440772896,0.17155233252996505
cs_ctrl,HRV,Croatia,Upper middle income,dy_bar,-46.86407394107486,7.850742563441218
cs_ctrl,HRV,Croatia,Upper middle income,dd_bar,-0.5134576989694607,0.08601523241224382
cs_ctrl,HRV,Croatia,Upper middle income,d_inf_bar,-0.039709632027223024,0.006652219325334185
cs_ctrl,HRV,Croatia,Upper middle income,d_gov_bar,10.573346840853029,-1.7712635095677673
cs_ctrl,HRV,Croatia,Upper middle income,d_log_gdp_bar,0.2815329948636406,-0.047162845222720885
cs_ctrl,HTI,Haiti,Low income,dd,-0.006598569202852515,-0.007545910483501334
cs_ctrl,HTI,Haiti,Low income,d_inf,-0.02728087032270276,-0.031197521620009952
cs_ctrl,HTI,Haiti,Low income,d_gov,-2.026740912693119,-2.3177154062157523
cs_ctrl,HTI,Haiti,Low income,d_log_gdp,-0.1333120715818338,-0.15245137659415167
cs_ctrl,HTI,Haiti,Low income,dy_bar,-0.4986516045362388,-0.5702418591985279
cs_ctrl,HTI,Haiti,Low income,dd_bar,0.03199601768006652,0.03658961175067098
cs_ctrl,HTI,Haiti,Low income,d_inf_bar,0.008057370976024913,0.009214149044790235
cs_ctrl,HTI,Haiti,Low income,d_gov_bar,-0.6171634488890267,-0.7057681742569787
cs_ctrl,HTI,Haiti,Low income,d_log_gdp_bar,-0.10396148417163174,-0.11888699340334978
cs_ctrl,HUN,Hungary,Upper middle income,dd,0.43680136984945656,-1.1667369463377317
cs_ctrl,HUN,Hungary,Upper middle income,d_inf,0.06390885434867666,-0.1707064737283599
cs_ctrl,HUN,Hungary,Upper middle income,d_gov,-2.1240720718635084,5.6735933858939385
cs_ctrl,HUN,Hungary,Upper middle income,d_log_gdp,0.36836316239098843,-0.9839321506237408
cs_ctrl,HUN,Hungary,Upper middle income,dy_bar,-2.524308250778174,6.742661317987924
cs_ctrl,HUN,Hungary,Upper middle income,dd_bar,0.20639753090144947,-0.5513069361907001
cs_ctrl,HUN,Hungary,Upper middle income,d_inf_bar,-0.04493119875422751,0.12001539658144532
cs_ctrl,HUN,Hungary,Upper middle income,d_gov_bar,-2.7608778198966624,7.374560564926794
cs_ctrl,HUN,Hungary,Upper middle income,d_log_gdp_bar,-0.3242007676933184,0.8659703009384261
cs_ctrl,IDN,Indonesia,Lower middle income,dd,-0.8882181936717886,-0.17511152455187476
cs_ctrl,IDN,Indonesia,Lower middle income,d_inf,1.9756190613073898,0.389491758020796
cs_ctrl,IDN,Indonesia,Lower middle income,d_gov,-1.565479165720003,-0.30863299729336957
cs_ctrl,IDN,Indonesia,Lower middle income,d_log_gdp,-1.0448597561328874,-0.20599328649525428
cs_ctrl,IDN,Indonesia,Lower middle income,dy_bar,-42.720670914159555,-8.422346971674084
cs_ctrl,IDN,Indonesia,Lower middle income,dd_bar,0.4866305935975044,0.09593884221868462
cs_ctrl,IDN,Indonesia,Lower middle income,d_inf_bar,0.16517376460102762,0.03256387894475653
cs_ctrl,IDN,Indonesia,Lower middle income,d_gov_bar,-14.576067868900125,-2.873660418892371
cs_ctrl,IDN,Indonesia,Lower middle income,d_log_gdp_bar,0.1834284966728068,0.036162785143875054
cs_ctrl,IND,India,Low income,dd,0.06022904159152112,0.19105086490540046
cs_ctrl,IND,India,Low income,d_inf,-0.1040883145819258,-0.3301756428782664
cs_ctrl,IND,India,Low income,d_gov,-1.2796142355160611,-4.059028667575914
cs_ctrl,IND,India,Low income,d_log_gdp,0.2993107013514308,0.9494351372292633
cs_ctrl,IND,India,Low income,dy_bar,-5.2354295344643,-16.60716017190439
cs_ctrl,IND,India,Low income,dd_bar,0.02053520701684819,0.0651391580857
cs_ctrl,IND,India,Low income,d_inf_bar,-0.01942390120302623,-0.06161401587365833
cs_ctrl,IND,India,Low income,d_gov_bar,-2.0477853615603245,-6.495722895942522
cs_ctrl,IND,India,Low income,d_log_gdp_bar,-0.33507265571232303,-1.0628746363614854
cs_ctrl,IRL,Ireland,High income,dd,-0.010283916083005107,-0.003775070335172287
cs_ctrl,IRL,Ireland,High income,d_inf,0.849234056112403,0.3117410008961445
cs_ctrl,IRL,Ireland,High income,d_gov,1.7487331230048373,0.6419335283859757
cs_ctrl,IRL,Ireland,High income,d_log_gdp,0.5639005926711519,0.20699939421879074
cs_ctrl,IRL,Ireland,High income,dy_bar,-14.505502932312442,-5.324751133181736
cs_ctrl,IRL,Ireland,High income,dd_bar,-1.0890903351924401,-0.39978861977512514
cs_ctrl,IRL,Ireland,High income,d_inf_bar,-0.00737302789015783,-0.002706527225998069
cs_ctrl,IRL,Ireland,High income,d_gov_bar,-1.5211284658342505,-0.5583832949440997
cs_ctrl,IRL,Ireland,High income,d_log_gdp_bar,-1.7687723646100109,-0.6492896314417034
cs_ctrl,IRN,Iran,Lower middle income,dd,0.07247186374473413,0.07883883576990028
cs_ctrl,IRN,Iran,Lower middle income,d_inf,0.12748435921209766,0.13868442095755865
cs_ctrl,IRN,Iran,Lower middle income,d_gov,0.41722217983612747,0.4538769836459506
cs_ctrl,IRN,Iran,Lower middle income,d_log_gdp,0.16073524267155223,0.1748565407956456
cs_ctrl,IRN,Iran,Lower middle income,dy_bar,-5.964678079678808,-6.48870128689481
cs_ctrl,IRN,Iran,Lower middle income,dd_bar,-0.31999362803079273,-0.34810647586757154
cs_ctrl,IRN,Iran,Lower middle income,d_inf_bar,-0.00482875109981811,-0.00525297812504438
cs_ctrl,IRN,Iran,Lower middle income,d_gov_bar,-1.0974544349752349,-1.1938706346605858
cs_ctrl,IRN,Iran,Lower middle income,d_log_gdp_bar,-0.7167833261316303,-0.7797558943777069
cs_ctrl,ISL,Iceland,High income,dd,-0.054074182629307924,-0.07976475666870292
cs_ctrl,ISL,Iceland,High income,d_inf,-0.2108169752393962,-0.31097584677106793
cs_ctrl,ISL,Iceland,High income,d_gov,0.5475961945787835,0.8077584364559703
cs_ctrl,ISL,Iceland,High income,d_log_gdp,-0.645334593908858,-0.9519322225526736
cs_ctrl,ISL,Iceland,High income,dy_bar,-4.145145398887537,-6.114498602137993
cs_ctrl,ISL,Iceland,High income,dd_bar,0.23040210385220924,0.339865844588244
cs_ctrl,ISL,Iceland,High income,d_inf_bar,-0.011721795124321734,-0.01729080478611162
cs_ctrl,ISL,Iceland,High income,d_gov_bar,-5.19242735987695,-7.6593428645932224
cs_ctrl,ISL,Iceland,High income,d_log_gdp_bar,0.1372102734719643,0.20239869645307462
cs_ctrl,ISR,Israel,High income,dd,-0.17344222682470015,0.23619045210319695
cs_ctrl,ISR,Israel,High income,d_inf,-1.0766541739422602,1.4661679612729805
cs_ctrl,ISR,Israel,High income,d_gov,-0.8187806424726561,1.1150005028153964
cs_ctrl,ISR,Israel,High income,d_log_gdp,-0.16927484127758055,0.2305153826896951
cs_ctrl,ISR,Israel,High income,dy_bar,-8.862962199349292,12.06941981293645
cs_ctrl,ISR,Israel,High income,dd_bar,0.020382601014743457,-0.027756653249021504
cs_ctrl,ISR,Israel,High income,d_inf_bar,0.0038476225305116318,-0.005239621986187331
cs_ctrl,ISR,Israel,High income,d_gov_bar,-0.3060137547899977,0.4167239340549868
cs_ctrl,ISR,Israel,High income,d_log_gdp_bar,-0.04565767435620252,0.06217578582562493
cs_ctrl,ITA,Italy,High income,dd,0.05377828563309234,0.014415510506553224
cs_ctrl,ITA,Italy,High income,d_inf,1.67413464858196,0.4487592962830994
cs_ctrl,ITA,Italy,High income,d_gov,-1.5159215024047539,-0.40634955331448164
cs_ctrl,ITA,Italy,High income,d_log_gdp,0.6103628117939853,0.1636104874420041
cs_ctrl,ITA,Italy,High income,dy_bar,1.597917121954042,0.4283288466517307
cs_ctrl,ITA,Italy,High income,dd_bar,0.13983372291587726,0.03748305618399778
cs_ctrl,ITA,Italy,High income,d_inf_bar,-0.018818463104884293,-0.005044373382529576
cs_ctrl,ITA,Italy,High income,d_gov_bar,0.5350551402746726,0.1434239285506085
cs_ctrl,ITA,Italy,High income,d_log_gdp_bar,0.13717374904125304,0.036770038264490004
cs_ctrl,JAM,Jamaica,Lower middle income,dd,-0.023689832491306958,-0.017530913367493097
cs_ctrl,JAM,Jamaica,Lower middle income,d_inf,-0.18278149880718908,-0.13526168333799785
cs_ctrl,JAM,Jamaica,Lower middle income,d_gov,-1.0056660407732374,-0.7442114351756124
cs_ctrl,JAM,Jamaica,Lower middle income,d_log_gdp,-0.5665204311493452,-0.41923557724768384
cs_ctrl,JAM,Jamaica,Lower middle income,dy_bar,2.6904234307983494,1.9909630050996328
cs_ctrl,JAM,Jamaica,Lower middle income,dd_bar,-0.2019132575639587,-0.14941953799804158
cs_ctrl,JAM,Jamaica,Lower middle income,d_inf_bar,0.004628102243326734,0.003424881096708221
cs_ctrl,JAM,Jamaica,Lower middle income,d_gov_bar,-0.39155713653365587,-0.2897595093386194
cs_ctrl,JAM,Jamaica,Lower middle income,d_log_gdp_bar,-0.16401382779924534,-0.12137326033329293
cs_ctrl,JOR,Jordan,Lower middle income,dd,0.19799832565172537,0.3159126904547579
cs_ctrl,JOR,Jordan,Lower middle income,d_inf,0.09034542780046037,0.1441490329414854
cs_ctrl,JOR,Jordan,Lower middle income,d_gov,-0.18316888931259878,-0.2922518482915696
cs_ctrl,JOR,Jordan,Lower middle income,d_log_gdp,0.0590350078397736,0.09419225186017671
cs_ctrl,JOR,Jordan,Lower middle income,dy_bar,-0.5323012586873834,-0.8493037615892587
cs_ctrl,JOR,Jordan,Lower middle income,dd_bar,-0.10229180556644098,-0.16320986251576292
cs_ctrl,JOR,Jordan,Lower middle income,d_inf_bar,-0.007541016556988125,-0.012031934216819647
cs_ctrl,JOR,Jordan,Lower middle income,d_gov_bar,-2.143930154314261,-3.4207094477548705
cs_ctrl,JOR,Jordan,Lower middle income,d_log_gdp_bar,-0.38186660259165894,-0.60928043417774
cs_ctrl,JPN,Japan,High income,dd,-0.007129211477171271,-0.010623397881436649
cs_ctrl,JPN,Japan,High income,d_inf,1.6957545481780834,2.5268818763810152
cs_ctrl,JPN,Japan,High income,d_gov,3.566001202665755,5.313778353034796
cs_ctrl,JPN,Japan,High income,d_log_gdp,-0.2495530096520887,-0.37186453544453457
cs_ctrl,JPN,Japan,High income,dy_bar,7.019063567356273,10.45926401115937
cs_ctrl,JPN,Japan,High income,dd_bar,-0.025188935293659127,-0.037534597296092334
cs_ctrl,JPN,Japan,High income,d_inf_bar,0.005251253296527777,0.00782501028674145
cs_ctrl,JPN,Japan,High income,d_gov_bar,-0.01758626193856483,-0.026205683253860825
cs_ctrl,JPN,Japan,High income,d_log_gdp_bar,-0.032595561479569185,-0.04857137705552937
cs_ctrl,KAZ,Kazakhstan,Upper middle income,dd,-0.34778943894723696,-0.07678279891387708
cs_ctrl,KAZ,Kazakhstan,Upper middle income,d_inf,-0.011964697441026372,-0.002641491818902186
cs_ctrl,KAZ,Kazakhstan,Upper middle income,d_gov,1.5812279859835747,0.34909372421510165
cs_ctrl,KAZ,Kazakhstan,Upper middle income,d_log_gdp,0.5947282852795305,0.13130042842945822
cs_ctrl,KAZ,Kazakhstan,Upper middle income,dy_bar,18.913437469119714,4.1755916176106895
cs_ctrl,KAZ,Kazakhstan,Upper middle income,dd_bar,1.4901947823359847,0.32899597716643597
cs_ctrl,KAZ,Kazakhstan,Upper middle income,d_inf_bar,-0.1749376963681064,-0.03862166143787649
cs_ctrl,KAZ,Kazakhstan,Upper middle income,d_gov_bar,-14.412446489723596,-3.181890698082258
cs_ctrl,KAZ,Kazakhstan,Upper middle income,d_log_gdp_bar,-0.6862684798830314,-0.15151010580222085
cs_ctrl,KEN,Kenya,Low income,dd,0.6183042047036329,-0.8777992494121246
cs_ctrl,KEN,Kenya,Low income,d_inf,-0.48384404697976335,0.6869077357721316
cs_ctrl,KEN,Kenya,Low income,d_gov,-0.7482142792178076,1.0622310631247214
cs_ctrl,KEN,Kenya,Low income,d_log_gdp,0.4006475589339425,-0.5687946545335021
cs_ctrl,KEN,Kenya,Low income,dy_bar,-7.760757260448775,11.01785633393349
cs_ctrl,KEN,Kenya,Low income,dd_bar,-0.055898305707140425,0.07935817097775762
cs_ctrl,KEN,Kenya,Low income,d_inf_bar,-0.08673103680685686,0.12313103878419569
cs_ctrl,KEN,Kenya,Low income,d_gov_bar,-9.957821672660515,14.137002989056057
cs_ctrl,KEN,Kenya,Low income,d_log_gdp_bar,0.7614263349800043,-1.080988064198014
cs_ctrl,KGZ,Kyrgyzstan,Low income,dd,0.8209508151928417,0.16026088462497495
cs_ctrl,KGZ,Kyrgyzstan,Low income,d_inf,0.02875561532421016,0.005613491410823303
cs_ctrl,KGZ,Kyrgyzstan,Low income,d_gov,0.5465035628207129,0.10668500817284005
cs_ctrl,KGZ,Kyrgyzstan,Low income,d_log_gdp,-0.5890718735452982,-0.11499492760706383
cs_ctrl,KGZ,Kyrgyzstan,Low income,dy_bar,-44.003024501378,-8.5899952862691
cs_ctrl,KGZ,Kyrgyzstan,Low income,dd_bar,-3.2148723608726604,-0.6275872792559555
cs_ctrl,KGZ,Kyrgyzstan,Low income,d_inf_bar,0.12860458606690323,0.025105383110033543
cs_ctrl,KGZ,Kyrgyzstan,Low income,d_gov_bar,3.167205523414326,0.6182820573145495
cs_ctrl,KGZ,Kyrgyzstan,Low income,d_log_gdp_bar,-2.0086925229343766,-0.392124393700027
cs_ctrl,KHM,Cambodia,Low income,dd,-0.18960052838418662,-0.22149886926711515
cs_ctrl,KHM,Cambodia,Low income,d_inf,0.3867778228431533,0.45184921765492453
cs_ctrl,KHM,Cambodia,Low income,d_gov,-2.075698434610982,-2.424913369831091
cs_ctrl,KHM,Cambodia,Low income,d_log_gdp,-0.4486894950676714,-0.5241768926304905
cs_ctrl,KHM,Cambodia,Low income,dy_bar,25.983333149955563,30.354761991190305
cs_ctrl,KHM,Cambodia,Low income,dd_bar,0.055386314323188704,0.06470449265099473
cs_ctrl,KHM,Cambodia,Low income,d_inf_bar,0.03385039816037217,0.03954537986081592
cs_ctrl,KHM,Cambodia,Low income,d_gov_bar,4.04066977023987,4.720470943922706
cs_ctrl,KHM,Cambodia,Low income,d_log_gdp_bar,0.5876249939519373,0.6864868617333726
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,dd,0.0212642800787141,0.0052332516794478595
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_inf,-0.27921995686213463,-0.06871750667199115
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_gov,0.41034752231860405,0.10098869335721071
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_log_gdp,-0.2718828840884939,-0.06691181429619697
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,dy_bar,-3.3599134220659588,-0.8268924456289133
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,dd_bar,0.006683661709522948,0.0016448844605482394
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_inf_bar,0.036378291783309716,0.008952889816430708
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_gov_bar,-5.2945932892442,-1.3030273830274972
cs_ctrl,KNA,Saint Kitts and Nevis,Upper middle income,d_log_gdp_bar,0.3736253691322862,0.09195117743267155
cs_ctrl,KWT,Kuwait,High income,dd,0.19825334910884906,0.13499652160603143
cs_ctrl,KWT,Kuwait,High income,d_inf,-0.7152503454816145,-0.48703494367964956
cs_ctrl,KWT,Kuwait,High income,d_gov,0.018552958564083104,0.012633253778108599
cs_ctrl,KWT,Kuwait,High income,d_log_gdp,0.4387007057338644,0.29872418078378593
cs_ctrl,KWT,Kuwait,High income,dy_bar,-22.223029962078833,-15.132313062616262
cs_ctrl,KWT,Kuwait,High income,dd_bar,0.38647122605204276,0.2631595958018312
cs_ctrl,KWT,Kuwait,High income,d_inf_bar,-0.011131627857131794,-0.007579851978694865
cs_ctrl,KWT,Kuwait,High income,d_gov_bar,-11.581726154388967,-7.886337113920274
cs_ctrl,KWT,Kuwait,High income,d_log_gdp_bar,0.29510866739106684,0.2009481492880722
cs_ctrl,LAO,Lao PDR,Low income,dd,-0.0071547943069659725,-0.02173043847949039
cs_ctrl,LAO,Lao PDR,Low income,d_inf,0.006192796599544189,0.018808672863085886
cs_ctrl,LAO,Lao PDR,Low income,d_gov,0.16762668753830992,0.5091133671761231
cs_ctrl,LAO,Lao PDR,Low income,d_log_gdp,-0.05586988065916347,-0.16968719888122927
cs_ctrl,LAO,Lao PDR,Low income,dy_bar,-2.862281407949772,-8.693279971149487
cs_ctrl,LAO,Lao PDR,Low income,dd_bar,-0.042064799386779775,-0.12775860437197475
cs_ctrl,LAO,Lao PDR,Low income,d_inf_bar,0.0035468041051608555,0.010772302472897422
cs_ctrl,LAO,Lao PDR,Low income,d_gov_bar,-0.9247239168495868,-2.8085581951739678
cs_ctrl,LAO,Lao PDR,Low income,d_log_gdp_bar,-0.15125361837727078,-0.4593853167445407
cs_ctrl,LBN,Lebanon,Upper middle income,dd,0.013648634082781969,0.08684471150925828
cs_ctrl,LBN,Lebanon,Upper middle income,d_inf,-0.26788803110988646,-1.7045411751400195
cs_ctrl,LBN,Lebanon,Upper middle income,d_gov,-0.6250526584820142,-3.977139212226663
cs_ctrl,LBN,Lebanon,Upper middle income,d_log_gdp,-0.25557800705579237,-1.6262138875033414
cs_ctrl,LBN,Lebanon,Upper middle income,dy_bar,-5.61080360209821,-35.70090729987594
cs_ctrl,LBN,Lebanon,Upper middle income,dd_bar,-0.1606591349199743,-1.0222558637610049
cs_ctrl,LBN,Lebanon,Upper middle income,d_inf_bar,0.01868851707067211,0.11891291565841115
cs_ctrl,LBN,Lebanon,Upper middle income,d_gov_bar,-1.2762227456780049,-8.120460662783698
cs_ctrl,LBN,Lebanon,Upper middle income,d_log_gdp_bar,-0.03486015132942194,-0.22181119128923582
cs_ctrl,LCA,Saint Lucia,Upper middle income,dd,-0.07779669325730973,0.017627875385343016
cs_ctrl,LCA,Saint Lucia,Upper middle income,d_inf,0.3434231824570474,-0.07781591750651864
cs_ctrl,LCA,Saint Lucia,Upper middle income,d_gov,-0.1808147611004181,0.040970636964820534
cs_ctrl,LCA,Saint Lucia,Upper middle income,d_log_gdp,0.006338094319064888,-0.0014361424908831653
cs_ctrl,LCA,Saint Lucia,Upper middle income,dy_bar,-1.1028155772773123,0.24988588531599296
cs_ctrl,LCA,Saint Lucia,Upper middle income,dd_bar,-0.11511498890074297,0.026083790896045265
cs_ctrl,LCA,Saint Lucia,Upper middle income,d_inf_bar,0.021799769699933906,-0.004939588144557859
cs_ctrl,LCA,Saint Lucia,Upper middle income,d_gov_bar,1.7417083286563484,-0.3946519587101264
cs_ctrl,LCA,Saint Lucia,Upper middle income,d_log_gdp_bar,-0.4490419057075708,0.10174795900937933
cs_ctrl,LKA,Sri Lanka,Lower middle income,dd,0.15672609635326504,0.03840737242888708
cs_ctrl,LKA,Sri Lanka,Lower middle income,d_inf,-0.6053676981873801,-0.14835169880256158
cs_ctrl,LKA,Sri Lanka,Lower middle income,d_gov,0.327841417902334,0.08034097529365941
cs_ctrl,LKA,Sri Lanka,Lower middle income,d_log_gdp,0.46477398193814967,0.11389773518839685
cs_ctrl,LKA,Sri Lanka,Lower middle income,dy_bar,-1.7706366623084673,-0.43391307068758067
cs_ctrl,LKA,Sri Lanka,Lower middle income,dd_bar,0.8216131199921487,0.20134490570651506
cs_ctrl,LKA,Sri Lanka,Lower middle income,d_inf_bar,-0.04076676998868169,-0.009990324228766868
cs_ctrl,LKA,Sri Lanka,Lower middle income,d_gov_bar,-7.336507752853775,-1.7978881127501662
cs_ctrl,LKA,Sri Lanka,Lower middle income,d_log_gdp_bar,0.7192945879136537,0.17627067710416452
cs_ctrl,LSO,Lesotho,Lower middle income,dd,0.00355184309904516,0.0033773127324717707
cs_ctrl,LSO,Lesotho,Lower middle income,d_inf,-0.1513785369709555,-0.1439401026673719
cs_ctrl,LSO,Lesotho,Lower middle income,d_gov,-0.062256675458445945,-0.05919750868603865
cs_ctrl,LSO,Lesotho,Lower middle income,d_log_gdp,-0.09002953343769658,-0.08560566474892019
cs_ctrl,LSO,Lesotho,Lower middle income,dy_bar,3.081493786271946,2.9300754310365345
cs_ctrl,LSO,Lesotho,Lower middle income,dd_bar,-0.11432570733875932,-0.10870797393832851
cs_ctrl,LSO,Lesotho,Lower middle income,d_inf_bar,-4.5895722994702514e-4,-4.3640500245541793e-4
cs_ctrl,LSO,Lesotho,Lower middle income,d_gov_bar,2.6305423964553514,2.5012828779637784
cs_ctrl,LSO,Lesotho,Lower middle income,d_log_gdp_bar,-0.0635494731744147,-0.06042678094410249
cs_ctrl,LTU,Lithuania,Upper middle income,dd,1.0199770989022652,0.18583360188494177
cs_ctrl,LTU,Lithuania,Upper middle income,d_inf,3.6985547812563175,0.6738541066356759
cs_ctrl,LTU,Lithuania,Upper middle income,d_gov,-3.943582740717283,-0.7184967052961306
cs_ctrl,LTU,Lithuania,Upper middle income,d_log_gdp,-4.126908514400296,-0.7518975423134747
cs_ctrl,LTU,Lithuania,Upper middle income,dy_bar,-51.863364399354914,-9.449188440187614
cs_ctrl,LTU,Lithuania,Upper middle income,dd_bar,-3.28314906840677,-0.5981697212259499
cs_ctrl,LTU,Lithuania,Upper middle income,d_inf_bar,0.26217977444591717,0.04776755466284734
cs_ctrl,LTU,Lithuania,Upper middle income,d_gov_bar,-14.905326834296991,-2.7156595730146886
cs_ctrl,LTU,Lithuania,Upper middle income,d_log_gdp_bar,-5.6427904747252375,-1.0280819831433399
cs_ctrl,LUX,Luxembourg,High income,dd,0.012108923201946703,-0.3034954187816845
cs_ctrl,LUX,Luxembourg,High income,d_inf,-0.8887155861280212,22.2745742533384
cs_ctrl,LUX,Luxembourg,High income,d_gov,5.6331170243460935,-141.18722051811383
cs_ctrl,LUX,Luxembourg,High income,d_log_gdp,1.458409695966348,-36.55326357684866
cs_ctrl,LUX,Luxembourg,High income,dy_bar,-0.7262576327640913,18.202763426866674
cs_ctrl,LUX,Luxembourg,High income,dd_bar,-1.2135593132133908,30.416386811413574
cs_ctrl,LUX,Luxembourg,High income,d_inf_bar,-8.241907010255317e-4,0.02065733656015757
cs_ctrl,LUX,Luxembourg,High income,d_gov_bar,8.242509258773818,-206.58846022752095
cs_ctrl,LUX,Luxembourg,High income,d_log_gdp_bar,-1.369277754810212,34.3192799800531
cs_ctrl,LVA,Latvia,High income,dd,-0.01590802024585919,-0.011745845887897611
cs_ctrl,LVA,Latvia,High income,d_inf,0.08478995957897228,0.06260551487008033
cs_ctrl,LVA,Latvia,High income,d_gov,0.7356550425486889,0.5431782599522941
cs_ctrl,LVA,Latvia,High income,d_log_gdp,0.04254520972180367,0.031413681208424866
cs_ctrl,LVA,Latvia,High income,dy_bar,23.85855157686906,17.616200231031634
cs_ctrl,LVA,Latvia,High income,dd_bar,0.7218357351232647,0.5329746360702612
